driverId,teamId,salary,wanted_reputation,startYear,endYear,active
750,2,25000,1,1919,1920,False
10000,3,25000,1,1919,1919,False
760,4,25000,1,1919,1919,False
1026,5,25000,1,1919,1922,False
1066,7,25000,4,1919,1920,False
697,9,25000,4,1919,1919,False
1068,6,25000,4,1919,1921,False
1060,7,25000,4,1919,1919,False
1063,8,25000,4,1919,1919,False
1085,9,25000,4,1919,1921,False
1059,10,25000,4,1919,1919,False
1069,6,25000,4,1919,1920,False
1073,7,25000,4,1919,1920,False
1081,8,25000,4,1919,1919,False
709,9,25000,4,1919,1921,False
1079,10,25000,4,1919,1921,False
1056,11,25000,6,1919,1919,False
1053,13,25000,6,1919,1922,False
1000,16,25000,6,1919,1920,False
1057,11,25000,6,1919,1923,False
704,12,25000,6,1919,1923,False
1089,13,25000,6,1919,1919,False
1090,14,25000,6,1919,1919,False
1091,16,25000,6,1919,1919,False
1080,6,25000,4,1919,1919,False
10004,2,25000,1,1920,1921,False
589,4,25000,1,1920,1921,False
786,5,25000,1,1920,1920,False
10000,2,25000,1,1920,1922,False
1044,3,25000,1,1920,1924,False
760,4,25000,1,1920,1924,False
1036,5,25000,1,1920,1921,False
697,8,25000,4,1920,1922,False
1076,6,25000,4,1920,1923,False
755,8,25000,4,1920,1923,False
782,9,25000,4,1920,1922,False
1075,10,25000,4,1920,1920,False
1063,6,25000,4,1920,1920,False
704,7,25000,4,1920,1923,False
1083,8,25000,4,1920,1922,False
1084,9,25000,4,1920,1921,False
1081,10,25000,4,1920,1922,False
1056,17,25000,6,1920,1924,False
1062,18,25000,6,1920,1920,False
1059,12,25000,6,1920,1922,False
1060,15,25000,6,1920,1923,False
1009,17,25000,6,1920,1922,False
1023,18,25000,6,1920,1923,False
1090,19,25000,6,1920,1924,False
1080,11,25000,6,1920,1924,False
1082,12,25000,6,1920,1921,False
1089,13,25000,6,1920,1923,False
1091,14,25000,6,1920,1920,False
10005,15,25000,6,1920,1922,False
627,16,25000,6,1920,1921,False
773,17,25000,6,1920,1924,False
783,18,25000,6,1920,1921,False
703,1,25000,1,1921,1921,False
786,2,25000,1,1921,1924,False
741,3,25000,1,1921,1921,False
791,4,25000,1,1921,1922,False
1035,1,25000,1,1921,1922,False
1016,2,25000,1,1921,1924,False
697,3,25000,1,1921,1921,False
750,4,25000,1,1921,1925,False
755,5,25000,1,1921,1924,False
717,6,25000,4,1921,1921,False
10005,7,25000,4,1921,1923,False
773,8,25000,4,1921,1923,False
1069,10,25000,4,1921,1921,False
1075,6,25000,4,1921,1923,False
783,7,25000,4,1921,1922,False
1073,8,25000,4,1921,1921,False
627,10,25000,4,1921,1924,False
1007,16,25000,6,1921,1921,False
1063,14,25000,6,1921,1924,False
1062,15,25000,6,1921,1922,False
1049,0,25000,6,1921,1923,False
1066,16,25000,6,1921,1922,False
1000,18,25000,6,1921,1923,False
1011,11,25000,6,1921,1923,False
1047,12,25000,6,1921,1925,False
1087,14,25000,6,1921,1924,False
983,15,25000,6,1921,1923,False
1052,0,25000,6,1921,1921,False
1086,16,25000,6,1921,1925,False
1091,17,25000,6,1921,1922,False
642,18,25000,6,1921,1925,False
641,19,25000,6,1921,1921,False
793,11,25000,6,1921,1922,False
787,12,25000,6,1921,1921,False
10004,3,25000,1,1922,1923,False
589,1,25000,1,1922,1925,False
741,3,25000,1,1922,1923,False
703,5,25000,1,1922,1922,False
697,1,25000,1,1922,1922,False
1033,2,25000,1,1922,1926,False
704,3,25000,1,1922,1922,False
749,4,25000,1,1922,1925,False
1001,5,25000,1,1922,1923,False
709,9,25000,4,1922,1922,False
717,6,25000,4,1922,1922,False
641,7,25000,4,1922,1922,False
642,8,25000,4,1922,1926,False
1073,9,25000,4,1922,1922,False
1085,10,25000,4,1922,1922,False
1077,6,25000,4,1922,1922,False
1074,7,25000,4,1922,1923,False
1079,8,25000,4,1922,1924,False
1084,9,25000,4,1922,1924,False
1080,10,25000,4,1922,1924,False
1036,0,25000,6,1922,1926,False
1014,18,25000,6,1922,1924,False
1007,19,25000,6,1922,1923,False
1048,11,25000,6,1922,1923,False
1069,12,25000,6,1922,1922,False
1068,13,25000,6,1922,1924,False
1051,14,25000,6,1922,1923,False
1052,0,25000,6,1922,1925,False
1082,16,25000,6,1922,1925,False
1088,17,25000,6,1922,1926,False
787,18,25000,6,1922,1923,False
774,19,25000,6,1922,1923,False
622,11,25000,6,1922,1922,False
777,12,25000,6,1922,1923,False
710,13,25000,6,1922,1923,False
10003,1,25000,1,1923,1927,False
703,1,25000,1,1923,1926,False
10000,5,25000,1,1923,1924,False
697,1,25000,1,1923,1926,False
704,2,25000,1,1923,1926,False
791,3,25000,1,1923,1926,False
627,4,25000,1,1923,1927,False
1035,5,25000,1,1923,1924,False
709,9,25000,4,1923,1925,False
793,10,25000,4,1923,1923,False
717,6,25000,4,1923,1923,False
641,7,25000,4,1923,1926,False
782,9,25000,4,1923,1924,False
774,10,25000,4,1923,1923,False
783,6,25000,4,1923,1923,False
1083,7,25000,4,1923,1927,False
787,8,25000,4,1923,1926,False
622,9,25000,4,1923,1927,False
1077,10,25000,4,1923,1923,False
1026,17,25000,6,1923,1927,False
1066,11,25000,6,1923,1923,False
1053,12,25000,6,1923,1924,False
1073,15,25000,6,1923,1925,False
1062,16,25000,6,1923,1924,False
1085,17,25000,6,1923,1923,False
1069,18,25000,6,1923,1925,False
1081,19,25000,6,1923,1927,False
1059,11,25000,6,1923,1925,False
1009,12,25000,6,1923,1923,False
1091,13,25000,6,1923,1926,False
762,14,25000,6,1923,1925,False
719,15,25000,6,1923,1927,False
737,0,25000,6,1923,1927,False
1092,16,25000,6,1923,1923,False
10004,3,25000,1,1924,1924,False
741,3,25000,1,1924,1927,False
10005,3,25000,1,1924,1926,False
793,5,25000,1,1924,1925,False
773,6,25000,4,1924,1925,False
774,6,25000,4,1924,1928,False
717,10,25000,4,1924,1924,False
710,6,25000,4,1924,1925,False
777,7,25000,4,1924,1924,False
783,10,25000,4,1924,1924,False
737,6,25000,4,1924,1925,False
1086,7,25000,4,1924,1927,False
1081,8,25000,4,1924,1925,False
1085,10,25000,4,1924,1925,False
1001,11,25000,6,1924,1926,False
1057,18,25000,6,1924,1927,False
1066,19,25000,6,1924,1928,False
1048,11,25000,6,1924,1927,False
1074,12,25000,6,1924,1926,False
1075,13,25000,6,1924,1928,False
1077,15,25000,6,1924,1925,False
1076,0,25000,6,1924,1928,False
1007,16,25000,6,1924,1927,False
1060,17,25000,6,1924,1928,False
1049,18,25000,6,1924,1925,False
1023,19,25000,6,1924,1928,False
1051,11,25000,6,1924,1925,False
1089,12,25000,6,1924,1926,False
983,13,25000,6,1924,1927,False
1092,14,25000,6,1924,1927,False
10001,15,25000,6,1924,1926,False
10002,0,25000,6,1924,1928,False
633,16,25000,6,1924,1924,False
802,17,25000,6,1924,1926,False
1082,10,25000,4,1924,1925,False
10000,5,25000,1,1925,1927,False
786,2,25000,1,1925,1928,False
10004,5,25000,1,1925,1928,False
755,2,25000,1,1925,1925,False
641,3,25000,1,1925,1929,False
760,4,25000,1,1925,1927,False
642,5,25000,1,1925,1925,False
10002,7,25000,4,1925,1925,False
777,8,25000,4,1925,1929,False
717,9,25000,4,1925,1926,False
783,10,25000,4,1925,1929,False
782,7,25000,4,1925,1929,False
10001,8,25000,4,1925,1925,False
1079,9,25000,4,1925,1925,False
1084,10,25000,4,1925,1927,False
1035,16,25000,6,1925,1927,False
1016,13,25000,6,1925,1928,False
1068,14,25000,6,1925,1926,False
1062,16,25000,6,1925,1928,False
1053,19,25000,6,1925,1929,False
1090,12,25000,6,1925,1928,False
1063,13,25000,6,1925,1927,False
1087,14,25000,6,1925,1928,False
648,15,25000,6,1925,1928,False
721,0,25000,6,1925,1928,False
764,16,25000,6,1925,1928,False
765,18,25000,6,1925,1926,False
589,4,25000,1,1926,1929,False
755,5,25000,1,1926,1928,False
793,1,25000,1,1926,1927,False
642,2,25000,1,1926,1930,False
750,4,25000,1,1926,1929,False
774,5,25000,1,1926,1929,False
10001,6,25000,4,1926,1928,False
773,6,25000,4,1926,1929,False
749,6,25000,4,1926,1926,False
10002,8,25000,4,1926,1929,False
709,9,25000,4,1926,1926,False
765,10,25000,4,1926,1926,False
802,6,25000,4,1926,1926,False
710,7,25000,4,1926,1926,False
737,8,25000,4,1926,1927,False
1085,9,25000,4,1926,1927,False
1081,10,25000,4,1926,1926,False
1051,18,25000,6,1926,1928,False
1049,11,25000,6,1926,1929,False
1069,15,25000,6,1926,1930,False
1079,18,25000,6,1926,1929,False
1059,11,25000,6,1926,1928,False
1047,12,25000,6,1926,1928,False
1082,14,25000,6,1926,1927,False
762,15,25000,6,1926,1928,False
1077,0,25000,6,1926,1929,False
1073,17,25000,6,1926,1928,False
1052,18,25000,6,1926,1928,False
579,19,25000,6,1926,1927,False
704,1,25000,1,1927,1930,False
10005,2,25000,1,1927,1928,False
697,3,25000,1,1927,1928,False
703,1,25000,1,1927,1929,False
709,2,25000,1,1927,1927,False
10002,3,25000,1,1927,1931,False
579,6,25000,4,1927,1928,False
802,8,25000,4,1927,1931,False
787,9,25000,4,1927,1931,False
648,10,25000,4,1927,1929,False
765,6,25000,4,1927,1928,False
710,7,25000,4,1927,1928,False
762,8,25000,4,1927,1929,False
721,9,25000,4,1927,1928,False
719,10,25000,4,1927,1928,False
1033,15,25000,6,1927,1928,False
791,12,25000,6,1927,1931,False
717,15,25000,6,1927,1928,False
749,0,25000,6,1927,1931,False
1074,19,25000,6,1927,1928,False
1001,11,25000,6,1927,1927,False
1081,12,25000,6,1927,1927,False
1068,13,25000,6,1927,1931,False
1089,14,25000,6,1927,1928,False
1036,15,25000,6,1927,1927,False
1091,0,25000,6,1927,1928,False
1088,17,25000,6,1927,1931,False
686,19,25000,6,1927,1927,False
10001,4,25000,1,1927,1927,False
1089,6,25000,4,1927,1928,False
763,14,25000,6,1927,1927,False
10000,4,25000,1,1928,1931,False
10003,1,25000,1,1928,1930,False
793,4,25000,1,1928,1931,False
627,1,25000,1,1928,1931,False
741,2,25000,1,1928,1930,False
709,3,25000,1,1928,1932,False
622,4,25000,1,1928,1928,False
10001,5,25000,1,1928,1928,False
737,7,25000,4,1928,1928,False
1085,9,25000,4,1928,1928,False
686,7,25000,4,1928,1931,False
1086,8,25000,4,1928,1928,False
763,9,25000,4,1928,1931,False
764,10,25000,4,1928,1932,False
760,14,25000,6,1928,1932,False
1063,16,25000,6,1928,1930,False
1057,11,25000,6,1928,1928,False
1036,12,25000,6,1928,1930,False
1083,14,25000,6,1928,1931,False
1084,16,25000,6,1928,1930,False
1035,11,25000,6,1928,1928,False
1081,12,25000,6,1928,1931,False
1048,13,25000,6,1928,1929,False
1026,14,25000,6,1928,1932,False
1082,15,25000,6,1928,1932,False
1092,16,25000,6,1928,1928,False
1007,17,25000,6,1928,1928,False
800,18,25000,6,1928,1932,False
723,19,25000,6,1928,1930,False
786,5,25000,1,1929,1932,False
10005,2,25000,1,1929,1930,False
697,5,25000,1,1929,1930,False
755,2,25000,1,1929,1933,False
10001,3,25000,1,1929,1931,False
802,4,25000,1,1929,1930,False
579,5,25000,1,1929,1929,False
622,6,25000,4,1929,1929,False
710,6,25000,4,1929,1929,False
721,7,25000,4,1929,1930,False
800,8,25000,4,1929,1931,False
737,9,25000,4,1929,1930,False
765,6,25000,4,1929,1933,False
719,7,25000,4,1929,1929,False
723,8,25000,4,1929,1930,False
1089,9,25000,4,1929,1930,False
1088,10,25000,4,1929,1929,False
10004,17,25000,6,1929,1933,False
717,19,25000,6,1929,1929,False
1033,11,25000,6,1929,1932,False
1075,17,25000,6,1929,1933,False
1060,18,25000,6,1929,1930,False
1051,19,25000,6,1929,1932,False
1052,11,25000,6,1929,1933,False
1057,13,25000,6,1929,1932,False
1085,15,25000,6,1929,1932,False
1073,0,25000,6,1929,1933,False
1086,16,25000,6,1929,1933,False
1016,17,25000,6,1929,1930,False
1059,18,25000,6,1929,1933,False
1074,19,25000,6,1929,1932,False
1035,11,25000,6,1929,1932,False
1087,12,25000,6,1929,1931,False
1090,13,25000,6,1929,1933,False
1066,14,25000,6,1929,1933,False
1062,15,25000,6,1929,1933,False
1007,0,25000,6,1929,1933,False
1076,16,25000,6,1929,1933,False
1092,17,25000,6,1929,1931,False
1091,18,25000,6,1929,1932,False
1023,19,25000,6,1929,1931,False
1090,7,25000,4,1929,1930,False
661,13,25000,6,1929,1930,False
589,5,25000,1,1930,1934,False
579,1,25000,1,1930,1932,False
774,3,25000,1,1930,1933,False
703,4,25000,1,1930,1933,False
641,5,25000,1,1930,1932,False
648,6,25000,4,1930,1934,False
777,10,25000,4,1930,1930,False
773,6,25000,4,1930,1931,False
622,8,25000,4,1930,1930,False
710,10,25000,4,1930,1932,False
762,6,25000,4,1930,1933,False
783,7,25000,4,1930,1931,False
1092,8,25000,4,1930,1932,False
661,10,25000,4,1930,1932,False
717,13,25000,6,1930,1930,False
782,11,25000,6,1930,1932,False
1079,13,25000,6,1930,1934,False
1088,0,25000,6,1930,1931,False
1048,17,25000,6,1930,1931,False
1049,18,25000,6,1930,1932,False
1077,19,25000,6,1930,1933,False
790,12,25000,6,1930,1930,False
10005,2,25000,1,1931,1933,False
642,1,25000,1,1931,1931,False
697,2,25000,1,1931,1935,False
704,1,25000,1,1931,1935,False
10003,2,25000,1,1931,1932,False
648,4,25000,1,1931,1935,False
763,5,25000,1,1931,1931,False
802,9,25000,4,1931,1932,False
723,7,25000,4,1931,1931,False
777,8,25000,4,1931,1933,False
622,9,25000,4,1931,1931,False
737,6,25000,4,1931,1933,False
721,7,25000,4,1931,1931,False
790,8,25000,4,1931,1935,False
792,9,25000,4,1931,1935,False
486,10,25000,4,1931,1934,False
741,12,25000,6,1931,1935,False
717,16,25000,6,1931,1931,False
1036,12,25000,6,1931,1935,False
1069,13,25000,6,1931,1934,False
1089,15,25000,6,1931,1931,False
1090,16,25000,6,1931,1932,False
1060,17,25000,6,1931,1935,False
1063,18,25000,6,1931,1935,False
1016,13,25000,6,1931,1932,False
1084,18,25000,6,1931,1932,False
10000,1,25000,1,1932,1934,False
642,3,25000,1,1932,1934,False
793,4,25000,1,1932,1933,False
723,1,25000,1,1932,1934,False
10002,3,25000,1,1932,1936,False
627,4,25000,1,1932,1934,False
10001,5,25000,1,1932,1935,False
763,7,25000,4,1932,1934,False
686,7,25000,4,1932,1932,False
622,7,25000,4,1932,1932,False
721,9,25000,4,1932,1932,False
800,6,25000,4,1932,1935,False
787,7,25000,4,1932,1932,False
695,8,25000,4,1932,1935,False
736,9,25000,4,1932,1933,False
773,12,25000,6,1932,1934,False
717,0,25000,6,1932,1933,False
1083,12,25000,6,1932,1934,False
1081,14,25000,6,1932,1932,False
749,15,25000,6,1932,1936,False
783,0,25000,6,1932,1935,False
1087,16,25000,6,1932,1935,False
1048,17,25000,6,1932,1932,False
1089,19,25000,6,1932,1936,False
1088,0,25000,6,1932,1932,False
786,5,25000,1,1933,1937,False
579,1,25000,1,1933,1936,False
802,2,25000,1,1933,1937,False
686,3,25000,1,1933,1935,False
641,5,25000,1,1933,1937,False
622,7,25000,4,1933,1933,False
721,10,25000,4,1933,1935,False
661,7,25000,4,1933,1934,False
710,9,25000,4,1933,1933,False
764,10,25000,4,1933,1933,False
1092,7,25000,4,1933,1933,False
586,8,25000,4,1933,1935,False
669,9,25000,4,1933,1934,False
640,10,25000,4,1933,1936,False
10003,11,25000,6,1933,1936,False
709,14,25000,6,1933,1934,False
760,18,25000,6,1933,1936,False
782,11,25000,6,1933,1936,False
787,13,25000,6,1933,1934,False
1049,14,25000,6,1933,1934,False
1048,15,25000,6,1933,1937,False
1074,0,25000,6,1933,1936,False
1081,18,25000,6,1933,1936,False
1051,19,25000,6,1933,1937,False
1084,11,25000,6,1933,1935,False
1091,12,25000,6,1933,1937,False
1033,13,25000,6,1933,1937,False
1035,14,25000,6,1933,1936,False
1057,15,25000,6,1933,1934,False
1090,0,25000,6,1933,1933,False
1088,16,25000,6,1933,1935,False
1085,17,25000,6,1933,1936,False
1082,18,25000,6,1933,1933,False
1023,19,25000,6,1933,1933,False
10005,2,25000,1,1934,1936,False
793,4,25000,1,1934,1936,False
486,2,25000,1,1934,1935,False
703,3,25000,1,1934,1938,False
763,4,25000,1,1934,1938,False
765,6,25000,4,1934,1935,False
736,7,25000,4,1934,1934,False
737,6,25000,4,1934,1934,False
762,7,25000,4,1934,1934,False
764,9,25000,4,1934,1935,False
1092,10,25000,4,1934,1934,False
687,6,25000,4,1934,1938,False
496,7,25000,4,1934,1938,False
778,8,25000,4,1934,1938,False
788,9,25000,4,1934,1934,False
752,10,25000,4,1934,1937,False
774,18,25000,6,1934,1935,False
755,14,25000,6,1934,1936,False
777,0,25000,6,1934,1934,False
622,16,25000,6,1934,1936,False
1066,17,25000,6,1934,1938,False
1075,18,25000,6,1934,1934,False
1077,19,25000,6,1934,1934,False
1059,11,25000,6,1934,1935,False
710,14,25000,6,1934,1936,False
1073,15,25000,6,1934,1935,False
10004,0,25000,6,1934,1938,False
1082,16,25000,6,1934,1937,False
1052,17,25000,6,1934,1937,False
1062,18,25000,6,1934,1934,False
1076,19,25000,6,1934,1934,False
1090,18,25000,6,1934,1935,False
1086,18,25000,6,1934,1935,False
1023,19,25000,6,1934,1935,False
10000,1,25000,1,1935,1936,False
627,1,25000,1,1935,1938,False
642,3,25000,1,1935,1936,False
589,4,25000,1,1935,1936,False
669,5,25000,1,1935,1939,False
723,7,25000,4,1935,1937,False
736,7,25000,4,1935,1938,False
661,9,25000,4,1935,1938,False
788,6,25000,4,1935,1936,False
789,7,25000,4,1935,1937,False
663,9,25000,4,1935,1935,False
742,10,25000,4,1935,1938,False
773,13,25000,6,1935,1938,False
777,12,25000,6,1935,1939,False
709,13,25000,6,1935,1937,False
1049,14,25000,6,1935,1939,False
737,19,25000,6,1935,1936,False
787,12,25000,6,1935,1937,False
762,13,25000,6,1935,1939,False
1077,14,25000,6,1935,1936,False
1092,15,25000,6,1935,1936,False
1062,0,25000,6,1935,1937,False
1076,18,25000,6,1935,1938,False
1083,19,25000,6,1935,1935,False
1057,15,25000,6,1935,1936,False
648,2,25000,1,1936,1940,False
10001,1,25000,1,1936,1936,False
697,2,25000,1,1936,1937,False
723,3,25000,1,1936,1940,False
687,4,25000,1,1936,1940,False
704,5,25000,1,1936,1936,False
695,6,25000,4,1936,1938,False
486,8,25000,4,1936,1936,False
686,9,25000,4,1936,1936,False
721,6,25000,4,1936,1936,False
765,8,25000,4,1936,1936,False
800,9,25000,4,1936,1936,False
586,6,25000,4,1936,1938,False
790,7,25000,4,1936,1938,False
792,8,25000,4,1936,1938,False
764,9,25000,4,1936,1936,False
663,10,25000,4,1936,1940,False
783,11,25000,6,1936,1938,False
741,11,25000,6,1936,1936,False
1060,0,25000,6,1936,1940,False
1059,16,25000,6,1936,1937,False
1083,18,25000,6,1936,1938,False
1023,19,25000,6,1936,1937,False
1090,11,25000,6,1936,1936,False
1084,12,25000,6,1936,1937,False
1087,13,25000,6,1936,1937,False
1086,0,25000,6,1936,1940,False
1088,16,25000,6,1936,1940,False
1069,17,25000,6,1936,1940,False
660,18,25000,6,1936,1940,False
780,19,25000,6,1936,1939,False
579,1,25000,1,1937,1941,False
10000,1,25000,1,1937,1940,False
10005,3,25000,1,1937,1941,False
642,4,25000,1,1937,1937,False
793,1,25000,1,1937,1941,False
10002,2,25000,1,1937,1939,False
10001,3,25000,1,1937,1940,False
589,4,25000,1,1937,1938,False
704,5,25000,1,1937,1940,False
486,9,25000,4,1937,1938,False
640,6,25000,4,1937,1938,False
686,8,25000,4,1937,1937,False
780,9,25000,4,1937,1941,False
800,6,25000,4,1937,1937,False
788,8,25000,4,1937,1937,False
660,9,25000,4,1937,1940,False
427,10,25000,4,1937,1938,False
755,11,25000,6,1937,1937,False
710,14,25000,6,1937,1938,False
737,15,25000,6,1937,1939,False
721,11,25000,6,1937,1941,False
765,14,25000,6,1937,1938,False
622,15,25000,6,1937,1941,False
741,18,25000,6,1937,1937,False
1077,19,25000,6,1937,1939,False
764,11,25000,6,1937,1940,False
10003,14,25000,6,1937,1937,False
1057,15,25000,6,1937,1941,False
1085,16,25000,6,1937,1940,False
749,17,25000,6,1937,1939,False
1092,18,25000,6,1937,1938,False
1090,19,25000,6,1937,1940,False
642,2,25000,1,1938,1942,False
641,5,25000,1,1938,1941,False
697,2,25000,1,1938,1938,False
686,4,25000,1,1938,1939,False
786,5,25000,1,1938,1942,False
788,8,25000,4,1938,1939,False
752,6,25000,4,1938,1940,False
789,7,25000,4,1938,1939,False
626,8,25000,4,1938,1939,False
632,10,25000,4,1938,1940,False
802,12,25000,6,1938,1942,False
755,13,25000,6,1938,1938,False
787,12,25000,6,1938,1942,False
800,13,25000,6,1938,1940,False
1048,16,25000,6,1938,1938,False
1052,19,25000,6,1938,1938,False
709,11,25000,6,1938,1938,False
741,12,25000,6,1938,1940,False
1051,13,25000,6,1938,1942,False
1062,14,25000,6,1938,1938,False
1059,15,25000,6,1938,1940,False
10003,0,25000,6,1938,1939,False
1023,16,25000,6,1938,1939,False
1091,17,25000,6,1938,1938,False
1084,18,25000,6,1938,1942,False
1033,19,25000,6,1938,1938,False
431,6,25000,4,1938,1939,False
697,4,25000,1,1939,1943,False
763,1,25000,1,1939,1940,False
486,2,25000,1,1939,1941,False
589,3,25000,1,1939,1940,False
627,4,25000,1,1939,1939,False
640,7,25000,4,1939,1940,False
427,6,25000,4,1939,1939,False
496,7,25000,4,1939,1940,False
736,8,25000,4,1939,1939,False
742,9,25000,4,1939,1942,False
778,10,25000,4,1939,1940,False
586,6,25000,4,1939,1939,False
647,7,25000,4,1939,1942,False
429,8,25000,4,1939,1939,False
547,9,25000,4,1939,1940,False
693,10,25000,4,1939,1940,False
703,14,25000,6,1939,1943,False
765,18,25000,6,1939,1942,False
755,11,25000,6,1939,1941,False
661,14,25000,6,1939,1939,False
710,0,25000,6,1939,1943,False
783,17,25000,6,1939,1941,False
790,18,25000,6,1939,1942,False
792,19,25000,6,1939,1943,False
709,11,25000,6,1939,1942,False
1066,13,25000,6,1939,1943,False
1062,14,25000,6,1939,1941,False
1033,0,25000,6,1939,1942,False
1076,16,25000,6,1939,1940,False
1091,17,25000,6,1939,1942,False
1092,18,25000,6,1939,1942,False
1083,19,25000,6,1939,1942,False
10002,5,25000,1,1940,1943,False
669,4,25000,1,1940,1940,False
627,5,25000,1,1940,1940,False
427,2,25000,1,1940,1943,False
686,4,25000,1,1940,1941,False
640,5,25000,1,1940,1943,False
626,8,25000,4,1940,1940,False
788,6,25000,4,1940,1940,False
789,8,25000,4,1940,1941,False
429,6,25000,4,1940,1941,False
431,7,25000,4,1940,1942,False
689,8,25000,4,1940,1941,False
743,6,25000,4,1940,1941,False
433,7,25000,4,1940,1944,False
651,8,25000,4,1940,1941,False
661,14,25000,6,1940,1943,False
736,15,25000,6,1940,1940,False
1049,12,25000,6,1940,1940,False
737,13,25000,6,1940,1941,False
586,14,25000,6,1940,1940,False
1077,15,25000,6,1940,1944,False
762,16,25000,6,1940,1941,False
1023,17,25000,6,1940,1942,False
749,18,25000,6,1940,1942,False
10004,19,25000,6,1940,1944,False
1082,15,25000,6,1940,1940,False
1087,15,25000,6,1940,1940,False
609,16,25000,6,1940,1940,False
648,3,25000,1,1941,1945,False
10001,1,25000,1,1941,1941,False
10000,3,25000,1,1941,1943,False
723,4,25000,1,1941,1942,False
763,1,25000,1,1941,1943,False
647,2,25000,1,1941,1943,False
687,3,25000,1,1941,1942,False
669,4,25000,1,1941,1944,False
627,5,25000,1,1941,1941,False
632,10,25000,4,1941,1942,False
663,10,25000,4,1941,1942,False
626,6,25000,4,1941,1942,False
660,7,25000,4,1941,1942,False
547,9,25000,4,1941,1943,False
778,10,25000,4,1941,1941,False
788,6,25000,4,1941,1941,False
752,7,25000,4,1941,1941,False
693,8,25000,4,1941,1944,False
609,9,25000,4,1941,1945,False
708,10,25000,4,1941,1944,False
496,12,25000,6,1941,1941,False
800,15,25000,6,1941,1944,False
764,16,25000,6,1941,1945,False
736,12,25000,6,1941,1943,False
1069,15,25000,6,1941,1944,False
1049,0,25000,6,1941,1941,False
586,16,25000,6,1941,1944,False
1060,17,25000,6,1941,1943,False
1090,11,25000,6,1941,1941,False
1088,12,25000,6,1941,1945,False
741,13,25000,6,1941,1942,False
1085,14,25000,6,1941,1941,False
1086,15,25000,6,1941,1942,False
1082,0,25000,6,1941,1944,False
1087,16,25000,6,1941,1942,False
411,17,25000,6,1941,1945,False
688,19,25000,6,1941,1945,False
554,12,25000,6,1941,1942,False
501,0,25000,6,1941,1942,False
632,2,25000,1,1941,1941,False
411,10,25000,4,1941,1942,False
580,17,25000,6,1941,1941,False
579,1,25000,1,1942,1944,False
10001,1,25000,1,1942,1942,False
10005,2,25000,1,1942,1946,False
486,5,25000,1,1942,1943,False
632,1,25000,1,1942,1945,False
641,2,25000,1,1942,1944,False
663,3,25000,1,1942,1942,False
626,4,25000,1,1942,1943,False
627,5,25000,1,1942,1944,False
689,6,25000,4,1942,1943,False
429,6,25000,4,1942,1942,False
688,8,25000,4,1942,1942,False
780,6,25000,4,1942,1942,False
743,8,25000,4,1942,1943,False
554,10,25000,4,1942,1942,False
651,6,25000,4,1942,1945,False
501,7,25000,4,1942,1946,False
580,8,25000,4,1942,1944,False
449,9,25000,4,1942,1945,False
498,10,25000,4,1942,1944,False
686,11,25000,6,1942,1944,False
721,11,25000,6,1942,1944,False
793,12,25000,6,1942,1944,False
496,14,25000,6,1942,1946,False
755,0,25000,6,1942,1946,False
778,17,25000,6,1942,1944,False
737,19,25000,6,1942,1946,False
788,11,25000,6,1942,1942,False
752,12,25000,6,1942,1943,False
789,13,25000,6,1942,1945,False
783,14,25000,6,1942,1946,False
1062,0,25000,6,1942,1946,False
1090,16,25000,6,1942,1945,False
762,17,25000,6,1942,1944,False
1085,19,25000,6,1942,1943,False
456,11,25000,6,1942,1942,False
456,6,25000,4,1942,1942,False
650,11,25000,6,1942,1942,False
642,3,25000,1,1943,1946,False
10001,1,25000,1,1943,1944,False
723,2,25000,1,1943,1945,False
687,3,25000,1,1943,1945,False
663,4,25000,1,1943,1947,False
554,6,25000,4,1943,1946,False
688,7,25000,4,1943,1946,False
411,10,25000,4,1943,1945,False
456,6,25000,4,1943,1944,False
431,7,25000,4,1943,1943,False
650,8,25000,4,1943,1943,False
751,9,25000,4,1943,1946,False
670,10,25000,4,1943,1943,False
742,18,25000,6,1943,1944,False
765,11,25000,6,1943,1943,False
660,18,25000,6,1943,1944,False
802,11,25000,6,1943,1946,False
790,13,25000,6,1943,1943,False
780,0,25000,6,1943,1947,False
788,18,25000,6,1943,1946,False
1033,11,25000,6,1943,1946,False
741,12,25000,6,1943,1943,False
1051,13,25000,6,1943,1947,False
1092,15,25000,6,1943,1944,False
1091,0,25000,6,1943,1944,False
1083,16,25000,6,1943,1944,False
749,17,25000,6,1943,1947,False
1086,18,25000,6,1943,1945,False
1087,19,25000,6,1943,1944,False
10002,5,25000,1,1944,1945,False
10000,2,25000,1,1944,1947,False
486,4,25000,1,1944,1946,False
427,5,25000,1,1944,1945,False
640,1,25000,1,1944,1945,False
498,2,25000,1,1944,1946,False
742,3,25000,1,1944,1946,False
763,4,25000,1,1944,1946,False
554,5,25000,1,1944,1946,False
689,6,25000,4,1944,1944,False
547,8,25000,4,1944,1944,False
743,10,25000,4,1944,1944,False
650,6,25000,4,1944,1947,False
670,7,25000,4,1944,1948,False
541,8,25000,4,1944,1946,False
566,9,25000,4,1944,1947,False
543,10,25000,4,1944,1947,False
626,12,25000,6,1944,1944,False
697,19,25000,6,1944,1947,False
765,12,25000,6,1944,1945,False
790,13,25000,6,1944,1945,False
736,14,25000,6,1944,1945,False
