driverId,forename,surname,year,dob,nationality,alive,ability,ability_original,ability_best,reputation_race,reputation_season,retire
1771,Sergio,Farina,2164,2164-01-01,Italian,True,18,18,18,0,0,56
1772,Georges,de Tornaco,2164,2164-01-01,Belgian,True,18,18,18,0,0,44
1773,Alan,Robarts,2165,2165-01-01,British,True,18,18,18,0,0,37
1774,Rikky,von Opel,2165,2165-01-01,Liechtensteiner,True,18,18,18,0,0,56
1775,Timo,Karch,2165,2165-01-01,German,True,18,18,18,0,0,43
1776,Gianmaria,Vaccarella,2165,2165-01-01,Italian,True,18,18,18,0,0,52
1777,Willy,Frère,2166,2166-01-01,Belgian,True,18,18,18,0,0,50
1778,Carlos,Bordeu,2166,2166-01-01,Argentine,True,18,18,18,0,0,34
1779,Roger,Shelby,2166,2166-01-01,American,True,18,18,18,0,0,41
1780,Dennis,Collins,2166,2166-01-01,British,True,18,18,18,0,0,35
1781,Graham,Watson,2167,2167-01-01,British,True,18,18,18,0,0,36
1782,Larry,Brabham,2167,2167-01-01,Australian,True,18,18,18,0,0,56
1783,Herbert,O'Brien,2167,2167-01-01,American,True,18,18,18,0,0,43
1784,Bruce,Charlton,2167,2167-01-01,South African,True,18,18,18,0,0,32
1785,Azdrubal,Fontes,2168,2168-01-01,Uruguayan,True,18,18,18,0,0,35
1786,Marco,Scotti,2168,2168-01-01,Italian,True,18,18,18,0,0,55
1787,Felice,Morbidelli,2168,2168-01-01,Italian,True,18,18,18,0,0,32
1788,Mark,Fisher,2168,2168-01-01,American,True,18,18,18,0,0,53
1789,Hap,Gregory,2169,2169-01-01,American,True,18,18,18,0,0,33
1790,Giovanna,Bussinello,2169,2169-01-01,Italian,True,18,18,18,0,0,32
1791,Jim,Ashdown,2169,2169-01-01,British,True,18,18,18,0,0,43
1792,Gerino,Sanesi,2169,2169-01-01,Italian,True,18,18,18,0,0,36
1793,Helmut,Ratzenberger,2170,2170-01-01,Austrian,True,18,18,18,0,0,31
1794,Alessandro,Pantano,2170,2170-01-01,Italian,True,18,18,18,0,0,47
1795,Peter,Montgomerie-Charrington,2170,2170-01-01,British,True,18,18,18,0,0,47
1796,Michael,Scherrer,2170,2170-01-01,Swiss,True,18,18,18,0,0,38
1797,Mike,Blignaut,2171,2171-01-01,South African,True,18,18,18,0,0,46
1798,Alexander,Albon,2171,2171-01-01,Thai,True,18,18,18,0,0,41
1799,Jaime,Zapico,2171,2171-01-01,Spanish,True,18,18,18,0,0,51
1800,Enrique,Senna,2171,2171-01-01,Brazilian,True,18,18,18,0,0,55
1801,Toshio,Yamamoto,2172,2172-01-01,Japanese,True,18,18,18,0,0,39
1802,Johnny,Legat,2172,2172-01-01,Belgian,True,18,18,18,0,0,58
1803,François,Alesi,2172,2172-01-01,French,True,18,18,18,0,0,42
1804,Mike,Taylor,2172,2172-01-01,British,True,18,18,18,0,0,31
1805,Josef,Kling,2173,2173-01-01,German,True,18,18,18,0,0,44
1806,Gerino,Castellotti,2173,2173-01-01,Italian,True,18,18,18,0,0,54
1807,Enrico,Drogo,2173,2173-01-01,Italian,True,18,18,18,0,0,58
1808,Heinz,Schoeller,2173,2173-01-01,Swiss,True,18,18,18,0,0,40
1809,Aldo,Pic,2174,2174-01-01,French,True,18,18,18,0,0,45
1810,Alex,Yoong,2174,2174-01-01,Malaysian,True,18,18,18,0,0,54
1811,Felipe,Marques,2174,2174-01-01,Brazilian,True,17,17,17,0,0,52
1812,Jules,Grignard,2174,2174-01-01,French,True,17,17,17,0,0,36
1813,Jackie,Irvine,2175,2175-01-01,British,True,17,17,17,0,0,58
1814,Dick,Naylor,2175,2175-01-01,British,True,17,17,17,0,0,45
1815,Óscar,Cantoni,2175,2175-01-01,Uruguayan,True,17,17,17,0,0,43
1816,Bob,Bucknum,2175,2175-01-01,American,True,17,17,17,0,0,56
1817,Jim,Rollinson,2176,2176-01-01,British,True,17,17,17,0,0,35
1818,Howden,Amon,2176,2176-01-01,New Zealander,True,17,17,17,0,0,35
1819,Vic,Bailey,2176,2176-01-01,British,True,17,17,17,0,0,39
1820,Edgar,Klenk,2176,2176-01-01,German,True,17,17,17,0,0,41
1821,Eddie,Blignaut,2177,2177-01-01,South African,True,17,17,17,0,0,40
1822,Bruno,de Riu,2177,2177-01-01,Italian,True,17,17,17,0,0,59
1823,Howden,Hulme,2177,2177-01-01,New Zealander,True,17,17,17,0,0,48
1824,Guanyu,Zhou,2177,2177-01-01,Chinese,True,17,17,17,0,0,50
1825,Franck,Grouillard,2178,2178-01-01,French,True,17,17,17,0,0,57
1826,Giovanni,Fagioli,2178,2178-01-01,Italian,True,17,17,17,0,0,35
1827,Hans,Wehrlein,2178,2178-01-01,German,True,17,17,17,0,0,50
1828,John,Said,2178,2178-01-01,American,True,17,17,17,0,0,46
1829,Rodger,Shelby,2179,2179-01-01,American,True,17,17,17,0,0,42
1830,Kurt,Hahne,2179,2179-01-01,German,True,17,17,17,0,0,33
1831,Graham,Johnson,2179,2179-01-01,British,True,17,17,17,0,0,46
1832,Damon,Palmer,2179,2179-01-01,British,True,17,17,17,0,0,53
1833,Timo,Bellof,2180,2180-01-01,German,True,17,17,17,0,0,37
1834,Karl,Ertl,2180,2180-01-01,Austrian,True,17,17,17,0,0,56
1835,Geoff,Russell,2180,2180-01-01,British,True,17,17,17,0,0,52
1836,Umberto,Sospiri,2180,2180-01-01,Italian,True,17,17,17,0,0,39
1837,Maurício,Bernoldi,2181,2181-01-01,Brazilian,True,17,17,17,0,0,45
1838,Gerhard,Wendlinger,2181,2181-01-01,Austrian,True,17,17,17,0,0,49
1839,Kamui,Hattori,2181,2181-01-01,Japanese,True,17,17,17,0,0,56
1840,George,Ruby,2181,2181-01-01,American,True,17,17,17,0,0,51
1841,Kenneth,Stewart,2182,2182-01-01,British,True,17,17,17,0,0,56
1842,Piers,Whiteaway,2182,2182-01-01,British,True,17,17,17,0,0,56
1843,Hans,Rosberg,2182,2182-01-01,German,True,17,17,17,0,0,51
1844,Tony,Driver,2182,2182-01-01,South African,True,17,17,17,0,0,57
1845,Albert,Surer,2183,2183-01-01,Swiss,True,17,17,17,0,0,44
1846,Roy,Watson,2183,2183-01-01,British,True,17,17,17,0,0,56
1847,Tony,Tunmer,2183,2183-01-01,South African,True,17,17,17,0,0,54
1848,Rikky,von Opel,2183,2183-01-01,Liechtensteiner,True,17,17,17,0,0,48
1849,Eliseo,Salazar,2184,2184-01-01,Chilean,True,17,17,17,0,0,58
1850,Fritz,Loof,2184,2184-01-01,German,True,17,17,17,0,0,56
1851,David,Lewis,2184,2184-01-01,British,True,17,17,17,0,0,32
1852,Fred,Hall,2184,2184-01-01,American,True,17,17,17,0,0,45
1853,Edgar,Loof,2185,2185-01-01,German,True,17,17,17,0,0,37
1854,Bruce,Botha,2185,2185-01-01,South African,True,17,17,17,0,0,50
1855,Jackie,Richardson,2185,2185-01-01,British,True,17,17,17,0,0,38
1856,Jean-Pierre,Bianchi,2185,2185-01-01,French,True,17,17,17,0,0,49
1857,Adrian,Hülkenberg,2186,2186-01-01,German,True,17,17,17,0,0,50
1858,Adrián,Merhi,2186,2186-01-01,Spanish,True,17,17,17,0,0,32
1859,Hector,Rodríguez,2186,2186-01-01,Mexican,True,17,17,17,0,0,34
1860,Lucien,Legat,2186,2186-01-01,Belgian,True,17,17,17,0,0,39
1861,Volker,Schumacher,2187,2187-01-01,German,True,17,17,17,0,0,49
1862,Charles,Cabantous,2187,2187-01-01,French,True,17,17,17,0,0,34
1863,Alessandro,Baldi,2187,2187-01-01,Italian,True,16,16,16,0,0,31
1864,David,Aitken,2187,2187-01-01,British,True,16,16,16,0,0,52
1865,Jyrki,Kovalainen,2188,2188-01-01,Finnish,True,16,16,16,0,0,41
1866,Moisés,Pérez,2188,2188-01-01,Mexican,True,16,16,16,0,0,41
1867,Jenson,Leston,2188,2188-01-01,British,True,16,16,16,0,0,42
1868,Jack,Kavanagh,2188,2188-01-01,Australian,True,16,16,16,0,0,54
1869,François,Manzon,2189,2189-01-01,French,True,16,16,16,0,0,44
1870,John,McNish,2189,2189-01-01,British,True,16,16,16,0,0,52
1871,John,Monarch,2189,2189-01-01,American,True,16,16,16,0,0,31
1872,Alain,Mairesse,2189,2189-01-01,Belgian,True,16,16,16,0,0,55
1873,Peter,Cordts,2190,2190-01-01,Canadian,True,16,16,16,0,0,49
1874,Luigi,Pagani,2190,2190-01-01,Italian,True,16,16,16,0,0,47
1875,Erwin,Heidfeld,2190,2190-01-01,German,True,16,16,16,0,0,33
1876,Karl,Weidler,2190,2190-01-01,German,True,16,16,16,0,0,59
1877,Azdrubal,González,2191,2191-01-01,Uruguayan,True,16,16,16,0,0,52
1878,Roberto,Guerrero,2191,2191-01-01,Colombian,True,16,16,16,0,0,45
1879,Alfredo,Larrauri,2191,2191-01-01,Argentine,True,16,16,16,0,0,41
1880,Roberto,Serra,2191,2191-01-01,Brazilian,True,16,16,16,0,0,48
1881,Philippe,Gounon,2192,2192-01-01,French,True,16,16,16,0,0,58
1882,Bernie,Montgomerie-Charrington,2192,2192-01-01,British,True,16,16,16,0,0,55
1883,Olivier,Collomb,2192,2192-01-01,French,True,16,16,16,0,0,56
1884,Sam,Rahal,2192,2192-01-01,American,True,16,16,16,0,0,58
1885,Ron,Widdows,2193,2193-01-01,British,True,16,16,16,0,0,55
1886,Sam,Tingle,2193,2193-01-01,Rhodesian,True,16,16,16,0,0,31
1887,Louis,Beretta,2193,2193-01-01,Monegasque,True,16,16,16,0,0,40
1888,Charles,Testut,2193,2193-01-01,Monegasque,True,16,16,16,0,0,37
1889,Günther,Mass,2194,2194-01-01,German,True,16,16,16,0,0,52
1890,Danny,Cogan,2194,2194-01-01,American,True,16,16,16,0,0,49
1891,Luciano,Fittipaldi,2194,2194-01-01,Brazilian,True,16,16,16,0,0,39
1892,Gregor,Moser,2194,2194-01-01,Swiss,True,16,16,16,0,0,46
1893,Alexander,Albon,2195,2195-01-01,Thai,True,16,16,16,0,0,37
1894,Tony,Redman,2195,2195-01-01,British,True,16,16,16,0,0,41
1895,Gary,Puzey,2195,2195-01-01,Rhodesian,True,16,16,16,0,0,43
1896,Roelof,de Beaufort,2195,2195-01-01,Dutch,True,16,16,16,0,0,51
1897,Hans,Weidler,2196,2196-01-01,German,True,16,16,16,0,0,57
1898,André,Heyer,2196,2196-01-01,German,True,16,16,16,0,0,55
1899,Mauro,Montermini,2196,2196-01-01,Italian,True,16,16,16,0,0,39
1900,Riccardo,Scarfiotti,2196,2196-01-01,Italian,True,16,16,16,0,0,57
1901,Mike,Hartley,2197,2197-01-01,New Zealander,True,16,16,16,0,0,54
1902,Bruce,Lawrence,2197,2197-01-01,British,True,16,16,16,0,0,36
1903,Luki,Driver,2197,2197-01-01,South African,True,16,16,16,0,0,40
1904,Wilson,Zonta,2197,2197-01-01,Brazilian,True,16,16,16,0,0,51
1905,Dan,Swaters,2198,2198-01-01,American,True,16,16,16,0,0,58
1906,Franck,Pic,2198,2198-01-01,French,True,16,16,16,0,0,52
1907,Alan,Allison,2198,2198-01-01,British,True,16,16,16,0,0,47
1908,Trevor,Serrurier,2198,2198-01-01,South African,True,16,16,16,0,0,47
1909,Pete,MacKay-Fraser,2199,2199-01-01,American,True,16,16,16,0,0,43
1910,Pierre-Henri,Pozzi,2199,2199-01-01,French,True,16,16,16,0,0,38
1911,Óscar,Cantoni,2199,2199-01-01,Uruguayan,True,16,16,16,0,0,53
1912,Pierre,Grouillard,2199,2199-01-01,French,True,16,16,16,0,0,46
1913,Nelson,Serra,2200,2200-01-01,Brazilian,True,16,16,16,0,0,45
1914,Paolo,Fagioli,2200,2200-01-01,Italian,True,16,16,16,0,0,57
1915,Jack,Brabham,2200,2200-01-01,Australian,True,16,16,16,0,0,30
1916,Gino,Bueno,2200,2200-01-01,Brazilian,True,15,15,15,0,0,48
1917,Giedo,de Vries,2201,2201-01-01,Dutch,True,15,15,15,0,0,54
1918,Ukyo,Fushida,2201,2201-01-01,Japanese,True,15,15,15,0,0,51
1919,Alberto,Fontes,2201,2201-01-01,Uruguayan,True,15,15,15,0,0,54
1920,Michael,Hahne,2201,2201-01-01,German,True,15,15,15,0,0,58
1921,Oscar,Menditeguy,2202,2202-01-01,Argentine,True,15,15,15,0,0,58
1922,Fred,Wacker,2202,2202-01-01,American,True,15,15,15,0,0,48
1923,Karun,Chandhok,2202,2202-01-01,Indian,True,15,15,15,0,0,54
1924,Patrick,Bayol,2202,2202-01-01,French,True,15,15,15,0,0,46
1925,Jean-Pierre,Belmondo,2203,2203-01-01,French,True,15,15,15,0,0,35
1926,Massimiliano,Bruni,2203,2203-01-01,Italian,True,15,15,15,0,0,31
1927,Sam,Lovely,2203,2203-01-01,American,True,15,15,15,0,0,38
1928,Jan,Kiesa,2203,2203-01-01,Danish,True,15,15,15,0,0,45
1929,Riccardo,Facetti,2204,2204-01-01,Italian,True,15,15,15,0,0,46
1930,Antonio,Jover,2204,2204-01-01,Spanish,True,15,15,15,0,0,53
1931,Jean-Éric,Leclère,2204,2204-01-01,French,True,15,15,15,0,0,43
1932,Jochen,Rindt,2204,2204-01-01,Austrian,True,15,15,15,0,0,55
1933,Alan,Brooks,2205,2205-01-01,British,True,15,15,15,0,0,50
1934,David,Piper,2205,2205-01-01,British,True,15,15,15,0,0,45
1935,Mick,Schneider,2205,2205-01-01,German,True,15,15,15,0,0,39
1936,Ricardo,Bernoldi,2205,2205-01-01,Brazilian,True,15,15,15,0,0,42
1937,Eric,Stewart,2206,2206-01-01,British,True,15,15,15,0,0,33
1938,Alex,Blignaut,2206,2206-01-01,South African,True,15,15,15,0,0,56
1939,Kenny,Montgomerie-Charrington,2206,2206-01-01,British,True,15,15,15,0,0,52
1940,Charles,Gordini,2206,2206-01-01,French,True,15,15,15,0,0,52
1941,Felice,Capelli,2207,2207-01-01,Italian,True,15,15,15,0,0,54
1942,Christijan,Pon,2207,2207-01-01,Dutch,True,15,15,15,0,0,58
1943,Bob,O'Brien,2207,2207-01-01,American,True,15,15,15,0,0,37
1944,Marco,Galli,2207,2207-01-01,Italian,True,15,15,15,0,0,56
1945,Érik,Larrousse,2208,2208-01-01,French,True,15,15,15,0,0,37
1946,Oscar,Fontana,2208,2208-01-01,Argentine,True,15,15,15,0,0,49
1947,Masten,Settember,2208,2208-01-01,American,True,15,15,15,0,0,46
1948,Nanni,Boffa,2208,2208-01-01,Italian,True,15,15,15,0,0,45
1949,Kenneth,Elford,2209,2209-01-01,British,True,15,15,15,0,0,47
1950,Miguel Ángel,Mazzacane,2209,2209-01-01,Argentine,True,15,15,15,0,0,48
1951,Aldo,Lagorce,2209,2209-01-01,French,True,15,15,15,0,0,43
1952,Jarno,Fisichella,2209,2209-01-01,Italian,True,15,15,15,0,0,51
1953,Azdrubal,González,2210,2210-01-01,Uruguayan,True,15,15,15,0,0,39
1954,Franco,Ascari,2210,2210-01-01,Italian,True,15,15,15,0,0,51
1955,Jay,Mayer,2210,2210-01-01,American,True,15,15,15,0,0,45
1956,Mikko,Bottas,2210,2210-01-01,Finnish,True,15,15,15,0,0,38
1957,Franck,Raphanel,2211,2211-01-01,French,True,15,15,15,0,0,36
1958,Liam,Nicholson,2211,2211-01-01,New Zealander,True,15,15,15,0,0,42
1959,Marcel,Leclère,2211,2211-01-01,French,True,15,15,15,0,0,51
1960,Henry,Widdows,2211,2211-01-01,British,True,15,15,15,0,0,51
1961,Gerhard,Riess,2212,2212-01-01,German,True,15,15,15,0,0,33
1962,Brian,Schuppan,2212,2212-01-01,Australian,True,15,15,15,0,0,49
1963,Frank,Webber,2212,2212-01-01,Australian,True,15,15,15,0,0,39
1964,Roberto,Soler-Roig,2212,2212-01-01,Spanish,True,15,15,15,0,0,54
1965,Marcel,Beltoise,2213,2213-01-01,French,True,15,15,15,0,0,45
1966,Tony,Downing,2213,2213-01-01,British,True,15,15,15,0,0,42
1967,Kevin,Magnussen,2213,2213-01-01,Danish,True,15,15,15,0,0,39
1968,Nelson,Fittipaldi,2213,2213-01-01,Brazilian,True,15,15,15,0,0,39
1969,Peter,Montgomerie-Charrington,2214,2214-01-01,British,True,15,15,15,0,0,32
1970,Jean-Marc,Panis,2214,2214-01-01,French,True,14,14,14,0,0,30
1971,John,Mayer,2214,2214-01-01,American,True,14,14,14,0,0,46
1972,Graham,Ganley,2214,2214-01-01,New Zealander,True,14,14,14,0,0,51
1973,Tony,Sullivan,2215,2215-01-01,American,True,14,14,14,0,0,35
1974,Elio,Merzario,2215,2215-01-01,Italian,True,14,14,14,0,0,46
1975,Paul,Harrison,2215,2215-01-01,British,True,14,14,14,0,0,51
1976,Cristiano,Fittipaldi,2215,2215-01-01,Brazilian,True,14,14,14,0,0,43
1977,Jim,Hunt,2216,2216-01-01,British,True,14,14,14,0,0,53
1978,Philippe,Comas,2216,2216-01-01,French,True,14,14,14,0,0,33
1979,Walt,Cade,2216,2216-01-01,American,True,14,14,14,0,0,49
1980,Fritz,Bechem,2216,2216-01-01,German,True,14,14,14,0,0,44
1981,Gino,Pace,2217,2217-01-01,Brazilian,True,14,14,14,0,0,34
1982,Jacky,Pilette,2217,2217-01-01,Belgian,True,14,14,14,0,0,35
1983,Gabriele,Sospiri,2217,2217-01-01,Italian,True,14,14,14,0,0,33
1984,Jack,Schenken,2217,2217-01-01,Australian,True,14,14,14,0,0,40
1985,Eugène,Louveau,2218,2218-01-01,French,True,14,14,14,0,0,53
1986,George,Dumfries,2218,2218-01-01,British,True,14,14,14,0,0,33
1987,Chris,Magee,2218,2218-01-01,British,True,14,14,14,0,0,58
1988,Narain,Karthikeyan,2218,2218-01-01,Indian,True,14,14,14,0,0,52
1989,Dick,Magee,2219,2219-01-01,British,True,14,14,14,0,0,36
1990,Christian,Milhoux,2219,2219-01-01,Belgian,True,14,14,14,0,0,50
1991,Andrea,Baghetti,2219,2219-01-01,Italian,True,14,14,14,0,0,46
1992,Alain,Alesi,2219,2219-01-01,French,True,14,14,14,0,0,41
1993,Dennis,Bailey,2220,2220-01-01,British,True,14,14,14,0,0,32
1994,Lloyd,Follmer,2220,2220-01-01,American,True,14,14,14,0,0,36
1995,Stoffel,Legat,2220,2220-01-01,Belgian,True,14,14,14,0,0,57
1996,Herbert,Sharp,2220,2220-01-01,American,True,14,14,14,0,0,30
1997,Vic,Johnson,2221,2221-01-01,British,True,14,14,14,0,0,33
1998,Alessandro,Larini,2221,2221-01-01,Italian,True,14,14,14,0,0,36
1999,Daniil,Petrov,2221,2221-01-01,Russian,True,14,14,14,0,0,46
2000,Ralph,Kennedy,2221,2221-01-01,Irish,True,14,14,14,0,0,38
2001,Taki,Nakajima,2222,2222-01-01,Japanese,True,14,14,14,0,0,32
2002,Paul,van de Poele,2222,2222-01-01,Belgian,True,14,14,14,0,0,35
2003,Oscar,Jones,2222,2222-01-01,Australian,True,14,14,14,0,0,41
2004,Esteban,Rodríguez,2222,2222-01-01,Mexican,True,14,14,14,0,0,37
2005,François,Belmondo,2223,2223-01-01,French,True,14,14,14,0,0,38
2006,David,Murray,2223,2223-01-01,British,True,14,14,14,0,0,49
2007,Nicholas,Brack,2223,2223-01-01,Canadian,True,14,14,14,0,0,42
2008,Pedro,Pérez,2223,2223-01-01,Mexican,True,14,14,14,0,0,48
2009,Paul,Schuppan,2224,2224-01-01,Australian,True,14,14,14,0,0,36
2010,Lance,Latifi,2224,2224-01-01,Canadian,True,14,14,14,0,0,40
2011,Heikki,Kozarowitzky,2224,2224-01-01,Finnish,True,14,14,14,0,0,58
2012,Michael,Scherrer,2224,2224-01-01,Swiss,True,14,14,14,0,0,39
2013,Alessandro,Farina,2225,2225-01-01,Italian,True,14,14,14,0,0,40
2014,Alain,Gounon,2225,2225-01-01,French,True,14,14,14,0,0,42
2015,Kevin,Andretti,2225,2225-01-01,American,True,14,14,14,0,0,35
2016,Philip,Emery,2225,2225-01-01,British,True,14,14,14,0,0,42
2017,Robert,Barber,2226,2226-01-01,American,True,14,14,14,0,0,34
2018,Les,Macklin,2226,2226-01-01,British,True,14,14,14,0,0,38
2019,Mike,Henton,2226,2226-01-01,British,True,14,14,14,0,0,34
2020,Sebastian,Schumacher,2226,2226-01-01,German,True,14,14,14,0,0,49
2021,Tony,Aitken,2227,2227-01-01,British,True,14,14,14,0,0,59
2022,Mike,Davis,2227,2227-01-01,British,True,14,14,14,0,0,40
2023,Damon,Shawe Taylor,2227,2227-01-01,British,True,14,14,14,0,0,55
2024,Gus,Hall,2227,2227-01-01,American,True,14,14,14,0,0,30
2025,Mike,Irvine,2228,2228-01-01,British,True,13,13,13,0,0,58
2026,Skip,Bondurant,2228,2228-01-01,American,True,13,13,13,0,0,39
2027,Peter,Swaters,2228,2228-01-01,American,True,13,13,13,0,0,47
2028,Stirling,Schroeder,2228,2228-01-01,British,True,13,13,13,0,0,30
2029,Carlo,Lavaggi,2229,2229-01-01,Italian,True,13,13,13,0,0,38
2030,Rudolf,Délétraz,2229,2229-01-01,Swiss,True,13,13,13,0,0,30
2031,Yuji,Suzuki,2229,2229-01-01,Japanese,True,13,13,13,0,0,49
2032,Gérard,Lucienbonnet,2229,2229-01-01,French,True,13,13,13,0,0,34
2033,Ricardo,Gutiérrez,2230,2230-01-01,Mexican,True,13,13,13,0,0,33
2034,Ukyo,Noda,2230,2230-01-01,Japanese,True,13,13,13,0,0,43
2035,Yannick,Dolhem,2230,2230-01-01,French,True,13,13,13,0,0,57
2036,Gijs,Albers,2230,2230-01-01,Dutch,True,13,13,13,0,0,55
2037,Rodney,Pryce,2231,2231-01-01,British,True,13,13,13,0,0,45
2038,Kurt,Bartels,2231,2231-01-01,German,True,13,13,13,0,0,39
2039,Stuart,McNish,2231,2231-01-01,British,True,13,13,13,0,0,53
2040,Rikky,von Opel,2231,2231-01-01,Liechtensteiner,True,13,13,13,0,0,58
2041,Johnny,Gendebien,2232,2232-01-01,Belgian,True,13,13,13,0,0,58
2042,Jesús,Guerra,2232,2232-01-01,Argentine,True,13,13,13,0,0,56
2043,Alberto,Gálvez,2232,2232-01-01,Argentine,True,13,13,13,0,0,47
2044,Larry,McGuire,2232,2232-01-01,Australian,True,13,13,13,0,0,39
2045,Christian,Quester,2233,2233-01-01,Austrian,True,13,13,13,0,0,57
2046,Bill,Hamilton,2233,2233-01-01,British,True,13,13,13,0,0,36
2047,Roberto,de la Rosa,2233,2233-01-01,Spanish,True,13,13,13,0,0,33
2048,Allen,Cordts,2233,2233-01-01,Canadian,True,13,13,13,0,0,38
2049,Max,Greene,2234,2234-01-01,British,True,13,13,13,0,0,55
2050,José,Montagny,2234,2234-01-01,French,True,13,13,13,0,0,32
2051,Lando,Brise,2234,2234-01-01,British,True,13,13,13,0,0,31
2052,Hubert,Peters,2234,2234-01-01,German,True,13,13,13,0,0,40
2053,Mick,Ahrens,2235,2235-01-01,German,True,13,13,13,0,0,54
2054,Andy,Stacey,2235,2235-01-01,British,True,13,13,13,0,0,36
2055,Martin,McAlpine,2235,2235-01-01,British,True,13,13,13,0,0,43
2056,Alexander,Friesacher,2235,2235-01-01,Austrian,True,13,13,13,0,0,52
2057,Didier,Gounon,2236,2236-01-01,French,True,13,13,13,0,0,46
2058,Hans,Glock,2236,2236-01-01,German,True,13,13,13,0,0,42
2059,Tom,Crossley,2236,2236-01-01,British,True,13,13,13,0,0,30
2060,Bob,Salvadori,2236,2236-01-01,British,True,13,13,13,0,0,58
2061,Carel Godin,Albers,2237,2237-01-01,Dutch,True,13,13,13,0,0,53
2062,Bob,Sullivan,2237,2237-01-01,American,True,13,13,13,0,0,39
2063,Pedro,Chaves,2237,2237-01-01,Portuguese,True,13,13,13,0,0,30
2064,Alan,Rollinson,2237,2237-01-01,British,True,13,13,13,0,0,55
2065,Jean,Grouillard,2238,2238-01-01,French,True,13,13,13,0,0,54
2066,Gary,Tingle,2238,2238-01-01,Rhodesian,True,13,13,13,0,0,53
2067,Bertil,Ericsson,2238,2238-01-01,Swedish,True,13,13,13,0,0,51
2068,Adrián,Alguersuari,2238,2238-01-01,Spanish,True,13,13,13,0,0,38
2069,Jan,Belsø,2239,2239-01-01,Danish,True,13,13,13,0,0,59
2070,Jos,de Vos,2239,2239-01-01,Dutch,True,13,13,13,0,0,50
2071,Philip,Fry,2239,2239-01-01,British,True,13,13,13,0,0,49
2072,Piero,Lippi,2239,2239-01-01,Italian,True,13,13,13,0,0,52
2073,Desmond,Collins,2240,2240-01-01,British,True,13,13,13,0,0,36
2074,Harry,Hansgen,2240,2240-01-01,American,True,13,13,13,0,0,37
2075,Max,Prophet,2240,2240-01-01,British,True,13,13,13,0,0,59
2076,Raymond,Grignard,2240,2240-01-01,French,True,13,13,13,0,0,35
2077,Arturo,Ghinzani,2241,2241-01-01,Italian,True,13,13,13,0,0,32
2078,Pierre,Trintignant,2241,2241-01-01,French,True,13,13,13,0,0,55
2079,Stefan,Borgudd,2241,2241-01-01,Swedish,True,13,13,13,0,0,54
2080,Sebastian,Brudes,2241,2241-01-01,German,True,13,13,13,0,0,49
2081,Nino,Papis,2242,2242-01-01,Italian,True,12,12,12,0,0,54
2082,Alan,Aston,2242,2242-01-01,British,True,12,12,12,0,0,57
2083,Pierre,Pescarolo,2242,2242-01-01,French,True,12,12,12,0,0,48
2084,Jonathan,Abecassis,2242,2242-01-01,British,True,12,12,12,0,0,38
2085,Maria,Caffi,2243,2243-01-01,Italian,True,12,12,12,0,0,46
2086,Ottorino,May,2243,2243-01-01,Swiss,True,12,12,12,0,0,44
2087,Johnny,Maldonado,2243,2243-01-01,Venezuelan,True,12,12,12,0,0,58
2088,Nasif,Zunino,2243,2243-01-01,Argentine,True,12,12,12,0,0,52
2089,Jochen,Wurz,2244,2244-01-01,Austrian,True,12,12,12,0,0,50
2090,Jean,Lucienbonnet,2244,2244-01-01,French,True,12,12,12,0,0,50
2091,Jenson,Spence,2244,2244-01-01,British,True,12,12,12,0,0,33
2092,Chico,Diniz,2244,2244-01-01,Brazilian,True,12,12,12,0,0,41
2093,Jarno,Farina,2245,2245-01-01,Italian,True,12,12,12,0,0,56
2094,Bertrand,Milhoux,2245,2245-01-01,Belgian,True,12,12,12,0,0,44
2095,Siegfried,Brambilla,2245,2245-01-01,Italian,True,12,12,12,0,0,57
2096,Tony,Schenken,2245,2245-01-01,Australian,True,12,12,12,0,0,49
2097,Jack,Collins,2246,2246-01-01,British,True,12,12,12,0,0,56
2098,John,Emery,2246,2246-01-01,British,True,12,12,12,0,0,44
2099,Franck,Lucas,2246,2246-01-01,French,True,12,12,12,0,0,50
2100,Ernst,Fitzau,2246,2246-01-01,East German,True,12,12,12,0,0,31
2101,Hans-Joachim,Winkelhock,2247,2247-01-01,German,True,12,12,12,0,0,42
2102,Jimmy,Hart,2247,2247-01-01,British,True,12,12,12,0,0,42
2103,Alfonso,Godia,2247,2247-01-01,Spanish,True,12,12,12,0,0,31
2104,Patrick,Rosier,2247,2247-01-01,French,True,12,12,12,0,0,56
2105,Giancarlo,Liuzzi,2248,2248-01-01,Italian,True,12,12,12,0,0,43
2106,John,Villeneuve,2248,2248-01-01,Canadian,True,12,12,12,0,0,47
2107,Mike,Blignaut,2248,2248-01-01,South African,True,12,12,12,0,0,57
2108,Gerry,Leston,2248,2248-01-01,British,True,12,12,12,0,0,31
2109,Alessandro,de Tomaso,2249,2249-01-01,Argentine-Italian,True,12,12,12,0,0,34
2110,Ken,Davis,2249,2249-01-01,British,True,12,12,12,0,0,37
2111,Gijs,Lammers,2249,2249-01-01,Dutch,True,12,12,12,0,0,48
2112,Eliseo,Salazar,2249,2249-01-01,Chilean,True,12,12,12,0,0,50
2113,Toranosuke,Suzuki,2250,2250-01-01,Japanese,True,12,12,12,0,0,41
2114,Jean-Pierre,Lucienbonnet,2250,2250-01-01,French,True,12,12,12,0,0,40
