raceId,subjectId,year,round,points,position,seriesId,typ
1514,1074,1934,8,3,14,6,driver
1514,1052,1934,8,1,15,6,driver
1514,1075,1934,8,1,16,6,driver
1514,760,1934,8,1,17,6,driver
1514,1069,1934,8,0,18,6,driver
1514,782,1934,8,0,19,6,driver
1514,1033,1934,8,0,20,6,driver
1514,1059,1934,8,0,21,6,driver
1514,1084,1934,8,0,22,6,driver
1514,1079,1934,8,0,23,6,driver
1514,1088,1934,8,0,24,6,driver
1514,1082,1934,8,0,25,6,driver
1514,10004,1934,8,0,26,6,driver
1514,1087,1934,8,0,27,6,driver
1514,10003,1934,8,0,28,6,driver
1514,1091,1934,8,0,29,6,driver
1514,787,1934,8,0,30,6,driver
1514,749,1934,8,0,31,6,driver
1514,1083,1934,8,0,32,6,driver
1514,1089,1934,8,0,33,6,driver
1514,1090,1934,8,0,34,6,driver
1514,1085,1934,8,0,35,6,driver
1514,1057,1934,8,0,36,6,driver
1514,1060,1934,8,0,37,6,driver
1514,1062,1934,8,0,38,6,driver
1514,1066,1934,8,0,39,6,driver
1514,1077,1934,8,0,40,6,driver
1514,1076,1934,8,0,41,6,driver
1514,14,1934,8,62,1,6,team
1514,12,1934,8,48,2,6,team
1514,0,1934,8,44,3,6,team
1514,18,1934,8,33,4,6,team
1514,19,1934,8,15,5,6,team
1514,15,1934,8,10,6,6,team
1514,16,1934,8,4,7,6,team
1514,17,1934,8,1,8,6,team
1514,13,1934,8,0,9,6,team
1514,11,1934,8,0,10,6,team
1514,1,1934,8,144,1,6,engine
1514,2,1934,8,174,1,6,chassi
1514,3,1934,8,81,2,6,chassi
1514,5,1934,8,232,1,6,pneu
1514,4,1934,8,4,2,6,pneu
1515,648,1934,10,42,1,1,driver
1515,579,1934,10,42,2,1,driver
1515,627,1934,10,37,3,1,driver
1515,10005,1934,10,30,4,1,driver
1515,10000,1934,10,25,5,1,driver
1515,642,1934,10,21,6,1,driver
1515,793,1934,10,20,7,1,driver
1515,10002,1934,10,14,8,1,driver
1515,10001,1934,10,9,9,1,driver
1515,786,1934,10,6,10,1,driver
1515,704,1934,10,5,11,1,driver
1515,641,1934,10,3,12,1,driver
1515,697,1934,10,3,13,1,driver
1515,802,1934,10,2,14,1,driver
1515,589,1934,10,1,15,1,driver
1515,723,1934,10,0,16,1,driver
1515,763,1934,10,0,17,1,driver
1515,686,1934,10,0,18,1,driver
1515,486,1934,10,0,19,1,driver
1515,703,1934,10,0,20,1,driver
1515,4,1934,10,70,1,1,team
1515,1,1934,10,62,2,1,team
1515,2,1934,10,34,3,1,team
1515,3,1934,10,24,4,1,team
1515,5,1934,10,17,5,1,team
1515,1,1934,10,155,1,1,engine
1515,0,1934,10,35,2,1,engine
1515,0,1934,10,143,1,1,chassi
1515,1,1934,10,99,2,1,chassi
1515,4,1934,10,230,1,1,pneu
1517,687,1934,10,57,1,5,driver
1517,669,1934,10,44,2,5,driver
1517,721,1934,10,36,3,5,driver
1517,695,1934,10,29,4,5,driver
1517,640,1934,10,20,5,5,driver
1517,736,1934,10,16,6,5,driver
1517,496,1934,10,15,7,5,driver
1517,800,1934,10,9,8,5,driver
1517,661,1934,10,9,9,5,driver
1517,765,1934,10,8,10,5,driver
1517,586,1934,10,6,11,5,driver
1517,792,1934,10,4,12,5,driver
1517,790,1934,10,3,13,5,driver
1517,764,1934,10,2,14,5,driver
1517,788,1934,10,1,15,5,driver
1517,752,1934,10,1,16,5,driver
1517,778,1934,10,0,17,5,driver
1517,762,1934,10,0,18,5,driver
1517,737,1934,10,0,19,5,driver
1517,1092,1934,10,0,20,5,driver
1517,6,1934,10,59,1,5,team
1517,10,1934,10,50,2,5,team
1517,9,1934,10,48,3,5,team
1517,7,1934,10,36,4,5,team
1517,8,1934,10,32,5,5,team
1517,1,1934,10,130,1,5,engine
1517,0,1934,10,88,2,5,engine
1517,2,1934,10,164,1,5,chassi
1517,0,1934,10,74,2,5,chassi
1517,5,1934,10,230,1,5,pneu
1518,755,1934,9,53,1,6,driver
1518,773,1934,9,47,2,6,driver
1518,710,1934,9,47,3,6,driver
1518,709,1934,9,40,4,6,driver
1518,777,1934,9,40,5,6,driver
1518,774,1934,9,33,6,6,driver
1518,783,1934,9,25,7,6,driver
1518,741,1934,9,22,8,6,driver
1518,1051,1934,9,15,9,6,driver
1518,1048,1934,9,5,10,6,driver
1518,1073,1934,9,5,11,6,driver
1518,760,1934,9,5,12,6,driver
1518,622,1934,9,4,13,6,driver
1518,1049,1934,9,4,14,6,driver
1518,1074,1934,9,3,15,6,driver
1518,1075,1934,9,1,16,6,driver
1518,1052,1934,9,1,17,6,driver
1518,1077,1934,9,1,18,6,driver
1518,1066,1934,9,0,19,6,driver
1518,1083,1934,9,0,20,6,driver
1518,787,1934,9,0,21,6,driver
1518,10004,1934,9,0,22,6,driver
1518,749,1934,9,0,23,6,driver
1518,1082,1934,9,0,24,6,driver
1518,1087,1934,9,0,25,6,driver
1518,1084,1934,9,0,26,6,driver
1518,1088,1934,9,0,27,6,driver
1518,1023,1934,9,0,28,6,driver
1518,1086,1934,9,0,29,6,driver
1518,1090,1934,9,0,30,6,driver
1518,1085,1934,9,0,31,6,driver
1518,1091,1934,9,0,32,6,driver
1518,1069,1934,9,0,33,6,driver
1518,1033,1934,9,0,34,6,driver
1518,1079,1934,9,0,35,6,driver
1518,1059,1934,9,0,36,6,driver
1518,10003,1934,9,0,37,6,driver
1518,1060,1934,9,0,38,6,driver
1518,782,1934,9,0,39,6,driver
1518,1062,1934,9,0,40,6,driver
1518,1076,1934,9,0,41,6,driver
1518,1057,1934,9,0,42,6,driver
1518,1089,1934,9,0,43,6,driver
1518,14,1934,9,70,1,6,team
1518,0,1934,9,54,2,6,team
1518,12,1934,9,51,3,6,team
1518,18,1934,9,37,4,6,team
1518,19,1934,9,16,5,6,team
1518,15,1934,9,10,6,6,team
1518,16,1934,9,4,7,6,team
1518,17,1934,9,1,8,6,team
1518,13,1934,9,0,9,6,team
1518,11,1934,9,0,10,6,team
1518,1,1934,9,162,1,6,engine
1518,2,1934,9,192,1,6,chassi
1518,3,1934,9,97,2,6,chassi
1518,5,1934,9,261,1,6,pneu
1518,4,1934,9,4,2,6,pneu
1519,648,1935,1,10,1,1,driver
1519,589,1935,1,6,2,1,driver
1519,793,1935,1,4,3,1,driver
1519,579,1935,1,3,4,1,driver
1519,10005,1935,1,2,5,1,driver
1519,641,1935,1,1,6,1,driver
1519,10002,1935,1,0,7,1,driver
1519,686,1935,1,0,8,1,driver
1519,669,1935,1,0,9,1,driver
1519,486,1935,1,0,10,1,driver
1519,802,1935,1,0,11,1,driver
1519,786,1935,1,0,12,1,driver
1519,642,1935,1,0,13,1,driver
1519,704,1935,1,0,14,1,driver
1519,627,1935,1,0,15,1,driver
1519,697,1935,1,0,16,1,driver
1519,763,1935,1,0,17,1,driver
1519,10001,1935,1,0,18,1,driver
1519,10000,1935,1,0,19,1,driver
1519,703,1935,1,0,20,1,driver
1519,4,1935,1,10,1,1,team
1519,1,1935,1,3,2,1,team
1519,2,1935,1,2,3,1,team
1519,5,1935,1,1,4,1,team
1519,3,1935,1,0,5,1,team
1519,1,1935,1,16,1,1,engine
1519,0,1935,1,0,2,1,engine
1519,1,1935,1,20,1,1,chassi
1519,0,1935,1,6,2,1,chassi
1519,4,1935,1,23,1,1,pneu
1521,687,1935,1,10,1,5,driver
1521,723,1935,1,6,2,5,driver
1521,640,1935,1,4,3,5,driver
1521,695,1935,1,3,4,5,driver
1521,661,1935,1,2,5,5,driver
1521,736,1935,1,1,6,5,driver
1521,778,1935,1,0,7,5,driver
1521,789,1935,1,0,8,5,driver
1521,752,1935,1,0,9,5,driver
1521,792,1935,1,0,10,5,driver
1521,790,1935,1,0,11,5,driver
1521,788,1935,1,0,12,5,driver
1521,765,1935,1,0,13,5,driver
1521,800,1935,1,0,14,5,driver
1521,586,1935,1,0,15,5,driver
1521,721,1935,1,0,16,5,driver
1521,742,1935,1,0,17,5,driver
1521,663,1935,1,0,18,5,driver
1521,496,1935,1,0,19,5,driver
1521,764,1935,1,0,20,5,driver
1521,6,1935,1,10,1,5,team
1521,7,1935,1,6,2,5,team
1521,10,1935,1,4,3,5,team
1521,8,1935,1,3,4,5,team
1521,9,1935,1,2,5,5,team
1521,1,1935,1,16,1,5,engine
1521,0,1935,1,4,2,5,engine
1521,2,1935,1,13,1,5,chassi
1521,0,1935,1,10,2,5,chassi
1521,5,1935,1,23,1,5,pneu
1522,622,1935,1,10,1,6,driver
1522,783,1935,1,8,2,6,driver
1522,777,1935,1,6,3,6,driver
1522,755,1935,1,5,4,6,driver
1522,773,1935,1,4,5,6,driver
1522,710,1935,1,3,6,6,driver
1522,741,1935,1,2,7,6,driver
1522,709,1935,1,1,8,6,driver
1522,1086,1935,1,0,9,6,driver
1522,1033,1935,1,0,10,6,driver
1522,1092,1935,1,0,11,6,driver
1522,1090,1935,1,0,12,6,driver
1522,1083,1935,1,0,13,6,driver
1522,1023,1935,1,0,14,6,driver
1522,1082,1935,1,0,15,6,driver
1522,1091,1935,1,0,16,6,driver
1522,1085,1935,1,0,17,6,driver
1522,1087,1935,1,0,18,6,driver
1522,1076,1935,1,0,19,6,driver
1522,1088,1935,1,0,20,6,driver
1522,1084,1935,1,0,21,6,driver
1522,749,1935,1,0,22,6,driver
1522,1059,1935,1,0,23,6,driver
1522,1066,1935,1,0,24,6,driver
1522,1062,1935,1,0,25,6,driver
1522,1051,1935,1,0,26,6,driver
1522,1074,1935,1,0,27,6,driver
1522,1048,1935,1,0,28,6,driver
1522,1073,1935,1,0,29,6,driver
1522,1077,1935,1,0,30,6,driver
1522,1052,1935,1,0,31,6,driver
1522,1049,1935,1,0,32,6,driver
1522,1060,1935,1,0,33,6,driver
1522,760,1935,1,0,34,6,driver
1522,782,1935,1,0,35,6,driver
1522,10003,1935,1,0,36,6,driver
1522,762,1935,1,0,37,6,driver
1522,737,1935,1,0,38,6,driver
1522,787,1935,1,0,39,6,driver
1522,10004,1935,1,0,40,6,driver
1522,16,1935,1,10,1,6,team
1522,0,1935,1,8,2,6,team
1522,12,1935,1,6,3,6,team
1522,14,1935,1,5,4,6,team
1522,13,1935,1,4,5,6,team
1522,19,1935,1,0,6,6,team
1522,11,1935,1,0,7,6,team
1522,18,1935,1,0,8,6,team
1522,17,1935,1,0,9,6,team
1522,15,1935,1,0,10,6,team
1522,1,1935,1,18,1,6,engine
1522,3,1935,1,18,1,6,chassi
1522,2,1935,1,14,2,6,chassi
1522,0,1935,1,5,3,6,chassi
1522,5,1935,1,22,1,6,pneu
1522,4,1935,1,15,2,6,pneu
1523,793,1935,2,14,1,1,driver
1523,648,1935,2,12,2,1,driver
1523,589,1935,2,9,3,1,driver
1523,579,1935,2,9,4,1,driver
1523,10005,1935,2,6,5,1,driver
1523,641,1935,2,1,6,1,driver
1523,10000,1935,2,1,7,1,driver
1523,763,1935,2,0,8,1,driver
1523,10001,1935,2,0,9,1,driver
1523,697,1935,2,0,10,1,driver
1523,627,1935,2,0,11,1,driver
1523,704,1935,2,0,12,1,driver
1523,786,1935,2,0,13,1,driver
1523,642,1935,2,0,14,1,driver
1523,10002,1935,2,0,15,1,driver
1523,802,1935,2,0,16,1,driver
1523,486,1935,2,0,17,1,driver
1523,669,1935,2,0,18,1,driver
1523,686,1935,2,0,19,1,driver
1523,703,1935,2,0,20,1,driver
1523,4,1935,2,20,1,1,team
1523,1,1935,2,9,2,1,team
1523,2,1935,2,6,3,1,team
1523,5,1935,2,1,4,1,team
1523,3,1935,2,0,5,1,team
1523,1,1935,2,32,1,1,engine
1523,0,1935,2,0,2,1,engine
1523,1,1935,2,35,1,1,chassi
1523,0,1935,2,17,2,1,chassi
1523,4,1935,2,46,1,1,pneu
1525,723,1935,2,16,1,5,driver
1525,687,1935,2,16,2,5,driver
1525,640,1935,2,8,3,5,driver
1525,661,1935,2,5,4,5,driver
1525,695,1935,2,3,5,5,driver
1525,496,1935,2,2,6,5,driver
1525,736,1935,2,1,7,5,driver
1525,663,1935,2,1,8,5,driver
1525,788,1935,2,0,9,5,driver
1525,789,1935,2,0,10,5,driver
1525,752,1935,2,0,11,5,driver
1525,792,1935,2,0,12,5,driver
1525,790,1935,2,0,13,5,driver
1525,765,1935,2,0,14,5,driver
1525,778,1935,2,0,15,5,driver
1525,800,1935,2,0,16,5,driver
1525,586,1935,2,0,17,5,driver
1525,721,1935,2,0,18,5,driver
1525,742,1935,2,0,19,5,driver
1525,764,1935,2,0,20,5,driver
1525,7,1935,2,16,1,5,team
1525,6,1935,2,16,2,5,team
1525,10,1935,2,8,3,5,team
1525,9,1935,2,5,4,5,team
1525,8,1935,2,3,5,5,team
1525,1,1935,2,32,1,5,engine
1525,0,1935,2,8,2,5,engine
1525,2,1935,2,30,1,5,chassi
1525,0,1935,2,16,2,5,chassi
1525,5,1935,2,46,1,5,pneu
1526,755,1935,2,13,1,6,driver
1526,777,1935,2,12,2,6,driver
1526,737,1935,2,10,3,6,driver
1526,622,1935,2,10,4,6,driver
1526,783,1935,2,8,5,6,driver
1526,1076,1935,2,5,6,6,driver
1526,710,1935,2,5,7,6,driver
1526,773,1935,2,4,8,6,driver
1526,1060,1935,2,4,9,6,driver
1526,741,1935,2,3,10,6,driver
1526,1066,1935,2,3,11,6,driver
1526,709,1935,2,1,12,6,driver
1526,1059,1935,2,0,13,6,driver
1526,1092,1935,2,0,14,6,driver
1526,782,1935,2,0,15,6,driver
1526,10003,1935,2,0,16,6,driver
1526,1088,1935,2,0,17,6,driver
1526,762,1935,2,0,18,6,driver
1526,1033,1935,2,0,19,6,driver
1526,1087,1935,2,0,20,6,driver
1526,1084,1935,2,0,21,6,driver
1526,10004,1935,2,0,22,6,driver
1526,749,1935,2,0,23,6,driver
1526,1091,1935,2,0,24,6,driver
1526,1086,1935,2,0,25,6,driver
1526,1085,1935,2,0,26,6,driver
1526,1083,1935,2,0,27,6,driver
1526,1090,1935,2,0,28,6,driver
1526,1023,1935,2,0,29,6,driver
1526,1073,1935,2,0,30,6,driver
1526,1052,1935,2,0,31,6,driver
1526,1077,1935,2,0,32,6,driver
1526,1062,1935,2,0,33,6,driver
1526,1049,1935,2,0,34,6,driver
1526,1051,1935,2,0,35,6,driver
1526,1074,1935,2,0,36,6,driver
1526,1048,1935,2,0,37,6,driver
1526,760,1935,2,0,38,6,driver
1526,787,1935,2,0,39,6,driver
1526,1082,1935,2,0,40,6,driver
1526,14,1935,2,13,1,6,team
1526,12,1935,2,12,2,6,team
1526,19,1935,2,10,3,6,team
1526,16,1935,2,10,4,6,team
1526,0,1935,2,8,5,6,team
1526,18,1935,2,5,6,6,team
1526,17,1935,2,4,7,6,team
1526,13,1935,2,4,8,6,team
1526,15,1935,2,0,9,6,team
1526,11,1935,2,0,10,6,team
1526,1,1935,2,36,1,6,engine
1526,2,1935,2,32,1,6,chassi
1526,3,1935,2,28,2,6,chassi
1526,0,1935,2,10,3,6,chassi
1526,5,1935,2,51,1,6,pneu
1526,4,1935,2,15,2,6,pneu
1527,648,1935,3,22,1,1,driver
1527,793,1935,3,20,2,1,driver
1527,579,1935,3,12,3,1,driver
1527,589,1935,3,9,4,1,driver
1527,10005,1935,3,6,5,1,driver
1527,627,1935,3,4,6,1,driver
1527,10000,1935,3,3,7,1,driver
1527,641,1935,3,1,8,1,driver
1527,763,1935,3,1,9,1,driver
1527,697,1935,3,0,10,1,driver
1527,10001,1935,3,0,11,1,driver
1527,704,1935,3,0,12,1,driver
1527,786,1935,3,0,13,1,driver
1527,642,1935,3,0,14,1,driver
1527,10002,1935,3,0,15,1,driver
1527,802,1935,3,0,16,1,driver
1527,486,1935,3,0,17,1,driver
1527,669,1935,3,0,18,1,driver
1527,686,1935,3,0,19,1,driver
1527,703,1935,3,0,20,1,driver
1527,4,1935,3,30,1,1,team
1527,1,1935,3,13,2,1,team
1527,2,1935,3,6,3,1,team
1527,5,1935,3,1,4,1,team
1527,3,1935,3,0,5,1,team
1527,1,1935,3,48,1,1,engine
1527,0,1935,3,0,2,1,engine
1527,1,1935,3,52,1,1,chassi
1527,0,1935,3,26,2,1,chassi
1527,4,1935,3,69,1,1,pneu
1529,723,1935,3,22,1,5,driver
1529,687,1935,3,20,2,5,driver
1529,695,1935,3,13,3,5,driver
1529,640,1935,3,11,4,5,driver
1529,661,1935,3,7,5,5,driver
1529,496,1935,3,3,6,5,driver
1529,736,1935,3,1,7,5,driver
1529,663,1935,3,1,8,5,driver
1529,788,1935,3,0,9,5,driver
1529,789,1935,3,0,10,5,driver
1529,752,1935,3,0,11,5,driver
1529,792,1935,3,0,12,5,driver
1529,790,1935,3,0,13,5,driver
1529,765,1935,3,0,14,5,driver
1529,778,1935,3,0,15,5,driver
1529,800,1935,3,0,16,5,driver
1529,586,1935,3,0,17,5,driver
1529,721,1935,3,0,18,5,driver
1529,742,1935,3,0,19,5,driver
1529,764,1935,3,0,20,5,driver
1529,7,1935,3,22,1,5,team
1529,6,1935,3,20,2,5,team
1529,8,1935,3,13,3,5,team
1529,10,1935,3,11,4,5,team
1529,9,1935,3,7,5,5,team
1529,1,1935,3,48,1,5,engine
1529,0,1935,3,11,2,5,engine
1529,2,1935,3,49,1,5,chassi
1529,0,1935,3,20,2,5,chassi
1529,5,1935,3,69,1,5,pneu
1530,755,1935,3,23,1,6,driver
1530,777,1935,3,17,2,6,driver
1530,737,1935,3,14,3,6,driver
1530,783,1935,3,11,4,6,driver
1530,741,1935,3,11,5,6,driver
1530,622,1935,3,10,6,6,driver
1530,710,1935,3,7,7,6,driver
1530,1062,1935,3,6,8,6,driver
1530,1076,1935,3,5,9,6,driver
1530,1060,1935,3,4,10,6,driver
1530,773,1935,3,4,11,6,driver
1530,1066,1935,3,3,12,6,driver
1530,709,1935,3,1,13,6,driver
1530,787,1935,3,1,14,6,driver
1530,1088,1935,3,0,15,6,driver
1530,1087,1935,3,0,16,6,driver
1530,1033,1935,3,0,17,6,driver
1530,1091,1935,3,0,18,6,driver
1530,1059,1935,3,0,19,6,driver
1530,782,1935,3,0,20,6,driver
1530,10003,1935,3,0,21,6,driver
1530,762,1935,3,0,22,6,driver
1530,1084,1935,3,0,23,6,driver
1530,10004,1935,3,0,24,6,driver
1530,749,1935,3,0,25,6,driver
1530,1086,1935,3,0,26,6,driver
1530,1092,1935,3,0,27,6,driver
1530,1085,1935,3,0,28,6,driver
1530,1083,1935,3,0,29,6,driver
1530,1090,1935,3,0,30,6,driver
1530,1023,1935,3,0,31,6,driver
1530,1073,1935,3,0,32,6,driver
1530,1052,1935,3,0,33,6,driver
1530,1077,1935,3,0,34,6,driver
1530,1049,1935,3,0,35,6,driver
1530,1051,1935,3,0,36,6,driver
1530,1074,1935,3,0,37,6,driver
1530,1048,1935,3,0,38,6,driver
1530,760,1935,3,0,39,6,driver
1530,1082,1935,3,0,40,6,driver
1530,14,1935,3,23,1,6,team
1530,12,1935,3,20,2,6,team
1530,19,1935,3,14,3,6,team
1530,0,1935,3,14,4,6,team
1530,16,1935,3,10,5,6,team
1530,18,1935,3,5,6,6,team
1530,17,1935,3,4,7,6,team
1530,13,1935,3,4,8,6,team
1530,15,1935,3,0,9,6,team
1530,11,1935,3,0,10,6,team
1530,1,1935,3,54,1,6,engine
1530,2,1935,3,55,1,6,chassi
1530,3,1935,3,41,2,6,chassi
1530,0,1935,3,10,3,6,chassi
1530,5,1935,3,80,1,6,pneu
1530,4,1935,3,15,2,6,pneu
1531,648,1935,4,22,1,1,driver
1531,793,1935,4,20,2,1,driver
1531,579,1935,4,18,3,1,driver
1531,10000,1935,4,13,4,1,driver
1531,10005,1935,4,9,5,1,driver
1531,589,1935,4,9,6,1,driver
1531,763,1935,4,5,7,1,driver
1531,627,1935,4,4,8,1,driver
1531,10002,1935,4,2,9,1,driver
1531,642,1935,4,1,10,1,driver
1531,641,1935,4,1,11,1,driver
1531,802,1935,4,0,12,1,driver
1531,669,1935,4,0,13,1,driver
1531,486,1935,4,0,14,1,driver
1531,686,1935,4,0,15,1,driver
1531,704,1935,4,0,16,1,driver
1531,786,1935,4,0,17,1,driver
1531,697,1935,4,0,18,1,driver
1531,10001,1935,4,0,19,1,driver
1531,703,1935,4,0,20,1,driver
1531,4,1935,4,34,1,1,team
1531,1,1935,4,23,2,1,team
1531,2,1935,4,9,3,1,team
1531,3,1935,4,2,4,1,team
1531,5,1935,4,1,5,1,team
1531,1,1935,4,64,1,1,engine
1531,0,1935,4,3,2,1,engine
1531,1,1935,4,56,1,1,chassi
1531,0,1935,4,45,2,1,chassi
1531,4,1935,4,92,1,1,pneu
1533,723,1935,4,26,1,5,driver
1533,687,1935,4,22,2,5,driver
1533,640,1935,4,21,3,5,driver
1533,695,1935,4,13,4,5,driver
1533,661,1935,4,10,5,5,driver
1533,736,1935,4,7,6,5,driver
1533,496,1935,4,3,7,5,driver
1533,663,1935,4,1,8,5,driver
1533,721,1935,4,1,9,5,driver
1533,788,1935,4,0,10,5,driver
1533,789,1935,4,0,11,5,driver
1533,752,1935,4,0,12,5,driver
1533,792,1935,4,0,13,5,driver
1533,790,1935,4,0,14,5,driver
1533,765,1935,4,0,15,5,driver
1533,778,1935,4,0,16,5,driver
1533,800,1935,4,0,17,5,driver
1533,586,1935,4,0,18,5,driver
1533,742,1935,4,0,19,5,driver
1533,764,1935,4,0,20,5,driver
1533,7,1935,4,28,1,5,team
1533,6,1935,4,22,2,5,team
1533,10,1935,4,21,3,5,team
1533,8,1935,4,13,4,5,team
1533,9,1935,4,10,5,5,team
1533,1,1935,4,58,1,5,engine
1533,0,1935,4,22,2,5,engine
1533,2,1935,4,69,1,5,chassi
1533,0,1935,4,22,2,5,chassi
1533,5,1935,4,92,1,5,pneu
1534,755,1935,4,33,1,6,driver
1534,777,1935,4,25,2,6,driver
1534,737,1935,4,14,3,6,driver
1534,783,1935,4,14,4,6,driver
1534,741,1935,4,13,5,6,driver
1534,710,1935,4,12,6,6,driver
1534,622,1935,4,10,7,6,driver
1534,1062,1935,4,7,8,6,driver
1534,787,1935,4,7,9,6,driver
1534,1076,1935,4,5,10,6,driver
1534,1049,1935,4,4,11,6,driver
1534,1060,1935,4,4,12,6,driver
1534,773,1935,4,4,13,6,driver
1534,1066,1935,4,3,14,6,driver
1534,709,1935,4,1,15,6,driver
1534,782,1935,4,0,16,6,driver
1534,762,1935,4,0,17,6,driver
1534,10003,1935,4,0,18,6,driver
1534,1087,1935,4,0,19,6,driver
1534,1033,1935,4,0,20,6,driver
1534,1059,1935,4,0,21,6,driver
1534,749,1935,4,0,22,6,driver
1534,1084,1935,4,0,23,6,driver
1534,1082,1935,4,0,24,6,driver
1534,1088,1935,4,0,25,6,driver
1534,10004,1935,4,0,26,6,driver
1534,1092,1935,4,0,27,6,driver
1534,1091,1935,4,0,28,6,driver
1534,1085,1935,4,0,29,6,driver
1534,1023,1935,4,0,30,6,driver
1534,1086,1935,4,0,31,6,driver
1534,1090,1935,4,0,32,6,driver
1534,1083,1935,4,0,33,6,driver
1534,1051,1935,4,0,34,6,driver
1534,1074,1935,4,0,35,6,driver
1534,1057,1935,4,0,36,6,driver
1534,1048,1935,4,0,37,6,driver
1534,1077,1935,4,0,38,6,driver
1534,1052,1935,4,0,39,6,driver
1534,760,1935,4,0,40,6,driver
1534,1073,1935,4,0,41,6,driver
1534,14,1935,4,33,1,6,team
1534,12,1935,4,28,2,6,team
1534,0,1935,4,17,3,6,team
1534,19,1935,4,14,4,6,team
1534,16,1935,4,10,5,6,team
1534,18,1935,4,5,6,6,team
1534,17,1935,4,4,7,6,team
1534,13,1935,4,4,8,6,team
1534,15,1935,4,0,9,6,team
1534,11,1935,4,0,10,6,team
1534,1,1935,4,72,1,6,engine
1534,2,1935,4,79,1,6,chassi
1534,3,1935,4,45,2,6,chassi
1534,0,1935,4,10,3,6,chassi
1534,5,1935,4,109,1,6,pneu
1534,4,1935,4,15,2,6,pneu
1535,579,1935,5,28,1,1,driver
1535,648,1935,5,26,2,1,driver
1535,793,1935,5,20,3,1,driver
1535,10000,1935,5,16,4,1,driver
1535,589,1935,5,15,5,1,driver
1535,10005,1935,5,11,6,1,driver
1535,763,1935,5,5,7,1,driver
1535,627,1935,5,4,8,1,driver
1535,10002,1935,5,2,9,1,driver
1535,641,1935,5,1,10,1,driver
1535,642,1935,5,1,11,1,driver
1535,10001,1935,5,1,12,1,driver
1535,697,1935,5,0,13,1,driver
1535,704,1935,5,0,14,1,driver
1535,786,1935,5,0,15,1,driver
1535,802,1935,5,0,16,1,driver
1535,486,1935,5,0,17,1,driver
1535,669,1935,5,0,18,1,driver
1535,686,1935,5,0,19,1,driver
1535,703,1935,5,0,20,1,driver
1535,4,1935,5,40,1,1,team
1535,1,1935,5,33,2,1,team
1535,2,1935,5,11,3,1,team
1535,5,1935,5,2,4,1,team
1535,3,1935,5,2,5,1,team
1535,1,1935,5,80,1,1,engine
1535,0,1935,5,3,2,1,engine
1535,1,1935,5,66,1,1,chassi
1535,0,1935,5,60,2,1,chassi
1535,4,1935,5,115,1,1,pneu
1537,723,1935,5,36,1,5,driver
1537,687,1935,5,25,2,5,driver
1537,640,1935,5,21,3,5,driver
1537,695,1935,5,15,4,5,driver
1537,661,1935,5,10,5,5,driver
1537,496,1935,5,9,6,5,driver
1537,736,1935,5,7,7,5,driver
1537,778,1935,5,4,8,5,driver
1537,721,1935,5,1,9,5,driver
1537,765,1935,5,1,10,5,driver
1537,663,1935,5,1,11,5,driver
1537,742,1935,5,0,12,5,driver
1537,586,1935,5,0,13,5,driver
1537,800,1935,5,0,14,5,driver
1537,788,1935,5,0,15,5,driver
1537,790,1935,5,0,16,5,driver
1537,792,1935,5,0,17,5,driver
1537,752,1935,5,0,18,5,driver
1537,789,1935,5,0,19,5,driver
1537,764,1935,5,0,20,5,driver
1537,7,1935,5,38,1,5,team
1537,6,1935,5,25,2,5,team
1537,10,1935,5,21,3,5,team
1537,8,1935,5,17,4,5,team
1537,9,1935,5,10,5,5,team
1537,1,1935,5,74,1,5,engine
1537,0,1935,5,22,2,5,engine
1537,2,1935,5,89,1,5,chassi
1537,0,1935,5,26,2,5,chassi
1537,5,1935,5,115,1,5,pneu
1538,755,1935,5,36,1,6,driver
1538,777,1935,5,35,2,6,driver
1538,710,1935,5,20,3,6,driver
1538,737,1935,5,16,4,6,driver
1538,783,1935,5,14,5,6,driver
1538,787,1935,5,13,6,6,driver
1538,741,1935,5,13,7,6,driver
1538,1076,1935,5,10,8,6,driver
1538,622,1935,5,10,9,6,driver
1538,1060,1935,5,8,10,6,driver
1538,1062,1935,5,7,11,6,driver
1538,1049,1935,5,5,12,6,driver
1538,773,1935,5,4,13,6,driver
1538,1066,1935,5,3,14,6,driver
1538,709,1935,5,1,15,6,driver
1538,782,1935,5,0,16,6,driver
1538,762,1935,5,0,17,6,driver
1538,10003,1935,5,0,18,6,driver
1538,1087,1935,5,0,19,6,driver
1538,1033,1935,5,0,20,6,driver
1538,1059,1935,5,0,21,6,driver
1538,749,1935,5,0,22,6,driver
1538,1084,1935,5,0,23,6,driver
1538,1082,1935,5,0,24,6,driver
1538,1088,1935,5,0,25,6,driver
1538,10004,1935,5,0,26,6,driver
1538,1092,1935,5,0,27,6,driver
1538,1091,1935,5,0,28,6,driver
1538,1085,1935,5,0,29,6,driver
1538,1023,1935,5,0,30,6,driver
1538,1086,1935,5,0,31,6,driver
1538,1090,1935,5,0,32,6,driver
1538,1083,1935,5,0,33,6,driver
1538,1051,1935,5,0,34,6,driver
1538,1074,1935,5,0,35,6,driver
1538,1057,1935,5,0,36,6,driver
1538,1048,1935,5,0,37,6,driver
1538,1077,1935,5,0,38,6,driver
1538,1052,1935,5,0,39,6,driver
1538,760,1935,5,0,40,6,driver
1538,1073,1935,5,0,41,6,driver
