raceId,subjectId,year,round,points,position,seriesId,typ
22,905,1895,8,50,1,1,driver
22,899,1895,8,35,2,1,driver
22,901,1895,8,30,3,1,driver
22,907,1895,8,27,4,1,driver
22,909,1895,8,20,5,1,driver
22,911,1895,8,10,6,1,driver
22,908,1895,8,9,7,1,driver
22,917,1895,8,6,8,1,driver
22,918,1895,8,6,9,1,driver
22,895,1895,8,5,10,1,driver
22,913,1895,8,4,11,1,driver
22,914,1895,8,3,12,1,driver
22,903,1895,8,3,13,1,driver
22,893,1895,8,0,14,1,driver
22,915,1895,8,0,15,1,driver
22,916,1895,8,0,16,1,driver
22,920,1895,8,0,17,1,driver
22,902,1895,8,0,18,1,driver
22,912,1895,8,0,19,1,driver
22,889,1895,8,0,20,1,driver
22,1,1895,8,57,1,1,team
22,2,1895,8,52,2,1,team
22,3,1895,8,27,3,1,team
22,4,1895,8,22,4,1,team
22,5,1895,8,8,5,1,team
22,2,1895,8,72,1,1,engine
22,1,1895,8,70,2,1,engine
22,3,1895,8,31,3,1,engine
22,4,1895,8,22,4,1,engine
22,5,1895,8,11,5,1,engine
22,2,1895,8,74,1,1,chassi
22,1,1895,8,70,2,1,chassi
22,3,1895,8,31,3,1,chassi
22,4,1895,8,22,4,1,chassi
22,5,1895,8,11,5,1,chassi
22,2,1895,8,74,1,1,pneu
22,1,1895,8,70,2,1,pneu
22,3,1895,8,31,3,1,pneu
22,4,1895,8,22,4,1,pneu
22,5,1895,8,11,5,1,pneu
23,919,1895,8,43,1,5,driver
23,923,1895,8,43,2,5,driver
23,924,1895,8,37,3,5,driver
23,922,1895,8,28,4,5,driver
23,921,1895,8,24,5,5,driver
23,910,1895,8,12,6,5,driver
23,906,1895,8,8,7,5,driver
23,925,1895,8,5,8,5,driver
23,897,1895,8,4,9,5,driver
23,928,1895,8,3,10,5,driver
23,887,1895,8,1,11,5,driver
23,926,1895,8,0,12,5,driver
23,927,1895,8,0,13,5,driver
23,929,1895,8,0,14,5,driver
23,896,1895,8,0,15,5,driver
23,904,1895,8,0,16,5,driver
23,930,1895,8,0,17,5,driver
23,932,1895,8,0,18,5,driver
23,891,1895,8,0,19,5,driver
23,900,1895,8,0,20,5,driver
23,7,1895,8,56,1,5,team
23,8,1895,8,44,2,5,team
23,6,1895,8,37,3,5,team
23,9,1895,8,28,4,5,team
23,10,1895,8,7,5,5,team
23,7,1895,8,74,1,5,engine
23,8,1895,8,55,2,5,engine
23,6,1895,8,43,3,5,engine
23,9,1895,8,28,4,5,engine
23,10,1895,8,7,5,5,engine
23,7,1895,8,75,1,5,chassi
23,8,1895,8,55,2,5,chassi
23,6,1895,8,43,3,5,chassi
23,9,1895,8,28,4,5,chassi
23,10,1895,8,7,5,5,chassi
23,7,1895,8,75,1,5,pneu
23,8,1895,8,55,2,5,pneu
23,6,1895,8,43,3,5,pneu
23,9,1895,8,28,4,5,pneu
23,10,1895,8,7,5,5,pneu
25,905,1895,9,50,1,1,driver
25,899,1895,9,38,2,1,driver
25,901,1895,9,36,3,1,driver
25,907,1895,9,27,4,1,driver
25,909,1895,9,22,5,1,driver
25,913,1895,9,14,6,1,driver
25,911,1895,9,11,7,1,driver
25,908,1895,9,9,8,1,driver
25,903,1895,9,7,9,1,driver
25,918,1895,9,6,10,1,driver
25,917,1895,9,6,11,1,driver
25,895,1895,9,5,12,1,driver
25,914,1895,9,3,13,1,driver
25,915,1895,9,0,14,1,driver
25,893,1895,9,0,15,1,driver
25,916,1895,9,0,16,1,driver
25,920,1895,9,0,17,1,driver
25,902,1895,9,0,18,1,driver
25,912,1895,9,0,19,1,driver
25,889,1895,9,0,20,1,driver
25,1,1895,9,59,1,1,team
25,2,1895,9,58,2,1,team
25,3,1895,9,37,3,1,team
25,4,1895,9,23,4,1,team
25,5,1895,9,12,5,1,team
25,2,1895,9,81,1,1,engine
25,1,1895,9,72,2,1,engine
25,3,1895,9,41,3,1,engine
25,4,1895,9,23,4,1,engine
25,5,1895,9,15,5,1,engine
25,2,1895,9,83,1,1,chassi
25,1,1895,9,72,2,1,chassi
25,3,1895,9,41,3,1,chassi
25,4,1895,9,23,4,1,chassi
25,5,1895,9,15,5,1,chassi
25,2,1895,9,83,1,1,pneu
25,1,1895,9,72,2,1,pneu
25,3,1895,9,41,3,1,pneu
25,4,1895,9,23,4,1,pneu
25,5,1895,9,15,5,1,pneu
26,919,1895,9,49,1,5,driver
26,923,1895,9,46,2,5,driver
26,924,1895,9,37,3,5,driver
26,922,1895,9,32,4,5,driver
26,921,1895,9,25,5,5,driver
26,925,1895,9,15,6,5,driver
26,910,1895,9,12,7,5,driver
26,906,1895,9,10,8,5,driver
26,897,1895,9,4,9,5,driver
26,928,1895,9,3,10,5,driver
26,887,1895,9,1,11,5,driver
26,926,1895,9,0,12,5,driver
26,927,1895,9,0,13,5,driver
26,929,1895,9,0,14,5,driver
26,896,1895,9,0,15,5,driver
26,904,1895,9,0,16,5,driver
26,930,1895,9,0,17,5,driver
26,932,1895,9,0,18,5,driver
26,891,1895,9,0,19,5,driver
26,900,1895,9,0,20,5,driver
26,7,1895,9,62,1,5,team
26,8,1895,9,47,2,5,team
26,6,1895,9,47,3,5,team
26,9,1895,9,32,4,5,team
26,10,1895,9,7,5,5,team
26,7,1895,9,82,1,5,engine
26,8,1895,9,58,2,5,engine
26,6,1895,9,53,3,5,engine
26,9,1895,9,32,4,5,engine
26,10,1895,9,7,5,5,engine
26,7,1895,9,84,1,5,chassi
26,8,1895,9,58,2,5,chassi
26,6,1895,9,53,3,5,chassi
26,9,1895,9,32,4,5,chassi
26,10,1895,9,7,5,5,chassi
26,7,1895,9,84,1,5,pneu
26,8,1895,9,58,2,5,pneu
26,6,1895,9,53,3,5,pneu
26,9,1895,9,32,4,5,pneu
26,10,1895,9,7,5,5,pneu
27,881,1895,5,35,1,6,driver
27,931,1895,5,33,2,6,driver
27,933,1895,5,32,3,6,driver
27,934,1895,5,18,4,6,driver
27,936,1895,5,17,5,6,driver
27,898,1895,5,14,6,6,driver
27,882,1895,5,13,7,6,driver
27,890,1895,5,12,8,6,driver
27,935,1895,5,8,9,6,driver
27,875,1895,5,8,10,6,driver
27,883,1895,5,3,11,6,driver
27,894,1895,5,2,12,6,driver
27,16,1895,5,35,1,6,team
27,14,1895,5,33,2,6,team
27,0,1895,5,32,3,6,team
27,18,1895,5,18,4,6,team
27,12,1895,5,17,5,6,team
27,11,1895,5,15,6,6,team
27,15,1895,5,14,7,6,team
27,13,1895,5,12,8,6,team
27,19,1895,5,8,9,6,team
27,17,1895,5,3,10,6,team
27,14,1895,5,35,1,6,engine
27,16,1895,5,35,2,6,engine
27,0,1895,5,32,3,6,engine
27,11,1895,5,21,4,6,engine
27,18,1895,5,18,5,6,engine
27,12,1895,5,17,6,6,engine
27,15,1895,5,14,7,6,engine
27,13,1895,5,12,8,6,engine
27,19,1895,5,8,9,6,engine
27,17,1895,5,3,10,6,engine
27,14,1895,5,35,1,6,chassi
27,16,1895,5,35,2,6,chassi
27,0,1895,5,32,3,6,chassi
27,11,1895,5,21,4,6,chassi
27,18,1895,5,18,5,6,chassi
27,12,1895,5,17,6,6,chassi
27,15,1895,5,14,7,6,chassi
27,13,1895,5,12,8,6,chassi
27,19,1895,5,8,9,6,chassi
27,17,1895,5,3,10,6,chassi
27,14,1895,5,35,1,6,pneu
27,16,1895,5,35,2,6,pneu
27,0,1895,5,32,3,6,pneu
27,11,1895,5,21,4,6,pneu
27,18,1895,5,18,5,6,pneu
27,12,1895,5,17,6,6,pneu
27,15,1895,5,14,7,6,pneu
27,13,1895,5,12,8,6,pneu
27,19,1895,5,8,9,6,pneu
27,17,1895,5,3,10,6,pneu
28,905,1895,10,60,1,1,driver
28,901,1895,10,42,2,1,driver
28,899,1895,10,38,3,1,driver
28,907,1895,10,27,4,1,driver
28,909,1895,10,22,5,1,driver
28,911,1895,10,15,6,1,driver
28,913,1895,10,14,7,1,driver
28,908,1895,10,11,8,1,driver
28,903,1895,10,7,9,1,driver
28,895,1895,10,6,10,1,driver
28,918,1895,10,6,11,1,driver
28,914,1895,10,6,12,1,driver
28,917,1895,10,6,13,1,driver
28,915,1895,10,0,14,1,driver
28,893,1895,10,0,15,1,driver
28,916,1895,10,0,16,1,driver
28,920,1895,10,0,17,1,driver
28,902,1895,10,0,18,1,driver
28,912,1895,10,0,19,1,driver
28,889,1895,10,0,20,1,driver
28,1,1895,10,69,1,1,team
28,2,1895,10,64,2,1,team
28,3,1895,10,37,3,1,team
28,4,1895,10,27,4,1,team
28,5,1895,10,15,5,1,team
28,2,1895,10,89,1,1,engine
28,1,1895,10,82,2,1,engine
28,3,1895,10,41,3,1,engine
28,4,1895,10,27,4,1,engine
28,5,1895,10,19,5,1,engine
28,2,1895,10,91,1,1,chassi
28,1,1895,10,82,2,1,chassi
28,3,1895,10,41,3,1,chassi
28,4,1895,10,27,4,1,chassi
28,5,1895,10,19,5,1,chassi
28,2,1895,10,91,1,1,pneu
28,1,1895,10,82,2,1,pneu
28,3,1895,10,41,3,1,pneu
28,4,1895,10,27,4,1,pneu
28,5,1895,10,19,5,1,pneu
29,923,1895,10,56,1,5,driver
29,919,1895,10,55,2,5,driver
29,924,1895,10,37,3,5,driver
29,922,1895,10,34,4,5,driver
29,921,1895,10,26,5,5,driver
29,910,1895,10,16,6,5,driver
29,925,1895,10,15,7,5,driver
29,906,1895,10,10,8,5,driver
29,897,1895,10,4,9,5,driver
29,887,1895,10,4,10,5,driver
29,928,1895,10,3,11,5,driver
29,926,1895,10,0,12,5,driver
29,927,1895,10,0,13,5,driver
29,929,1895,10,0,14,5,driver
29,896,1895,10,0,15,5,driver
29,904,1895,10,0,16,5,driver
29,930,1895,10,0,17,5,driver
29,932,1895,10,0,18,5,driver
29,891,1895,10,0,19,5,driver
29,900,1895,10,0,20,5,driver
29,7,1895,10,68,1,5,team
29,8,1895,10,57,2,5,team
29,6,1895,10,50,3,5,team
29,9,1895,10,34,4,5,team
29,10,1895,10,7,5,5,team
29,7,1895,10,89,1,5,engine
29,8,1895,10,72,2,5,engine
29,6,1895,10,56,3,5,engine
29,9,1895,10,34,4,5,engine
29,10,1895,10,7,5,5,engine
29,7,1895,10,91,1,5,chassi
29,8,1895,10,72,2,5,chassi
29,6,1895,10,56,3,5,chassi
29,9,1895,10,34,4,5,chassi
29,10,1895,10,7,5,5,chassi
29,7,1895,10,91,1,5,pneu
29,8,1895,10,72,2,5,pneu
29,6,1895,10,56,3,5,pneu
29,9,1895,10,34,4,5,pneu
29,10,1895,10,7,5,5,pneu
31,905,1895,11,70,1,1,driver
31,901,1895,11,42,2,1,driver
31,899,1895,11,41,3,1,driver
31,909,1895,11,28,4,1,driver
31,907,1895,11,27,5,1,driver
31,911,1895,11,19,6,1,driver
31,913,1895,11,14,7,1,driver
31,908,1895,11,11,8,1,driver
31,903,1895,11,9,9,1,driver
31,914,1895,11,7,10,1,driver
31,895,1895,11,6,11,1,driver
31,918,1895,11,6,12,1,driver
31,917,1895,11,6,13,1,driver
31,915,1895,11,0,14,1,driver
31,893,1895,11,0,15,1,driver
31,916,1895,11,0,16,1,driver
31,920,1895,11,0,17,1,driver
31,902,1895,11,0,18,1,driver
31,912,1895,11,0,19,1,driver
31,889,1895,11,0,20,1,driver
31,1,1895,11,79,1,1,team
31,2,1895,11,67,2,1,team
31,3,1895,11,37,3,1,team
31,4,1895,11,31,4,1,team
31,5,1895,11,17,5,1,team
31,1,1895,11,98,1,1,engine
31,2,1895,11,92,2,1,engine
31,3,1895,11,41,3,1,engine
31,4,1895,11,31,4,1,engine
31,5,1895,11,22,5,1,engine
31,1,1895,11,98,1,1,chassi
31,2,1895,11,94,2,1,chassi
31,3,1895,11,41,3,1,chassi
31,4,1895,11,31,4,1,chassi
31,5,1895,11,22,5,1,chassi
31,1,1895,11,98,1,1,pneu
31,2,1895,11,94,2,1,pneu
31,3,1895,11,41,3,1,pneu
31,4,1895,11,31,4,1,pneu
31,5,1895,11,22,5,1,pneu
32,919,1895,11,61,1,5,driver
32,923,1895,11,56,2,5,driver
32,922,1895,11,38,3,5,driver
32,924,1895,11,38,4,5,driver
32,921,1895,11,36,5,5,driver
32,910,1895,11,16,6,5,driver
32,925,1895,11,15,7,5,driver
32,906,1895,11,10,8,5,driver
32,928,1895,11,6,9,5,driver
32,897,1895,11,4,10,5,driver
32,887,1895,11,4,11,5,driver
32,926,1895,11,2,12,5,driver
32,927,1895,11,0,13,5,driver
32,929,1895,11,0,14,5,driver
32,896,1895,11,0,15,5,driver
32,904,1895,11,0,16,5,driver
32,930,1895,11,0,17,5,driver
32,932,1895,11,0,18,5,driver
32,891,1895,11,0,19,5,driver
32,900,1895,11,0,20,5,driver
32,7,1895,11,78,1,5,team
32,8,1895,11,59,2,5,team
32,6,1895,11,51,3,5,team
32,9,1895,11,38,4,5,team
32,10,1895,11,10,5,5,team
32,7,1895,11,105,1,5,engine
32,8,1895,11,74,2,5,engine
32,6,1895,11,57,3,5,engine
32,9,1895,11,38,4,5,engine
32,10,1895,11,10,5,5,engine
32,7,1895,11,107,1,5,chassi
32,8,1895,11,74,2,5,chassi
32,6,1895,11,57,3,5,chassi
32,9,1895,11,38,4,5,chassi
32,10,1895,11,10,5,5,chassi
32,7,1895,11,107,1,5,pneu
32,8,1895,11,74,2,5,pneu
32,6,1895,11,57,3,5,pneu
32,9,1895,11,38,4,5,pneu
32,10,1895,11,10,5,5,pneu
33,931,1895,6,43,1,6,driver
33,881,1895,6,37,2,6,driver
33,933,1895,6,37,3,6,driver
33,934,1895,6,22,4,6,driver
33,936,1895,6,17,5,6,driver
33,935,1895,6,16,6,6,driver
33,898,1895,6,15,7,6,driver
33,890,1895,6,15,8,6,driver
33,882,1895,6,13,9,6,driver
33,894,1895,6,8,10,6,driver
33,875,1895,6,8,11,6,driver
33,883,1895,6,3,12,6,driver
33,14,1895,6,43,1,6,team
33,16,1895,6,37,2,6,team
33,0,1895,6,37,3,6,team
33,11,1895,6,23,4,6,team
33,18,1895,6,22,5,6,team
33,12,1895,6,17,6,6,team
33,15,1895,6,15,7,6,team
33,13,1895,6,15,8,6,team
33,19,1895,6,8,9,6,team
33,17,1895,6,3,10,6,team
33,14,1895,6,51,1,6,engine
33,16,1895,6,37,2,6,engine
33,0,1895,6,37,3,6,engine
33,11,1895,6,29,4,6,engine
33,18,1895,6,22,5,6,engine
33,12,1895,6,17,6,6,engine
33,15,1895,6,15,7,6,engine
33,13,1895,6,15,8,6,engine
33,19,1895,6,8,9,6,engine
33,17,1895,6,3,10,6,engine
33,14,1895,6,51,1,6,chassi
33,16,1895,6,37,2,6,chassi
33,0,1895,6,37,3,6,chassi
33,11,1895,6,29,4,6,chassi
33,18,1895,6,22,5,6,chassi
33,12,1895,6,17,6,6,chassi
33,15,1895,6,15,7,6,chassi
33,13,1895,6,15,8,6,chassi
33,19,1895,6,8,9,6,chassi
33,17,1895,6,3,10,6,chassi
33,14,1895,6,51,1,6,pneu
33,16,1895,6,37,2,6,pneu
33,0,1895,6,37,3,6,pneu
33,11,1895,6,29,4,6,pneu
33,18,1895,6,22,5,6,pneu
33,12,1895,6,17,6,6,pneu
33,15,1895,6,15,7,6,pneu
33,13,1895,6,15,8,6,pneu
33,19,1895,6,8,9,6,pneu
33,17,1895,6,3,10,6,pneu
34,905,1895,12,76,1,1,driver
34,901,1895,12,52,2,1,driver
34,899,1895,12,44,3,1,driver
34,909,1895,12,28,4,1,driver
34,907,1895,12,28,5,1,driver
34,911,1895,12,21,6,1,driver
34,913,1895,12,18,7,1,driver
34,908,1895,12,11,8,1,driver
34,903,1895,12,9,9,1,driver
34,914,1895,12,7,10,1,driver
34,895,1895,12,6,11,1,driver
34,918,1895,12,6,12,1,driver
34,917,1895,12,6,13,1,driver
34,915,1895,12,0,14,1,driver
34,893,1895,12,0,15,1,driver
34,916,1895,12,0,16,1,driver
34,920,1895,12,0,17,1,driver
34,902,1895,12,0,18,1,driver
34,912,1895,12,0,19,1,driver
34,889,1895,12,0,20,1,driver
34,1,1895,12,85,1,1,team
34,2,1895,12,77,2,1,team
34,3,1895,12,41,3,1,team
34,4,1895,12,33,4,1,team
34,5,1895,12,17,5,1,team
34,2,1895,12,105,1,1,engine
34,1,1895,12,104,2,1,engine
34,3,1895,12,46,3,1,engine
34,4,1895,12,33,4,1,engine
34,5,1895,12,22,5,1,engine
34,2,1895,12,107,1,1,chassi
34,1,1895,12,104,2,1,chassi
34,3,1895,12,46,3,1,chassi
34,4,1895,12,33,4,1,chassi
34,5,1895,12,22,5,1,chassi
34,2,1895,12,107,1,1,pneu
34,1,1895,12,104,2,1,pneu
34,3,1895,12,46,3,1,pneu
34,4,1895,12,33,4,1,pneu
34,5,1895,12,22,5,1,pneu
35,919,1895,12,71,1,5,driver
35,923,1895,12,59,2,5,driver
35,924,1895,12,44,3,5,driver
35,922,1895,12,40,4,5,driver
35,921,1895,12,40,5,5,driver
35,910,1895,12,16,6,5,driver
35,925,1895,12,15,7,5,driver
35,906,1895,12,10,8,5,driver
35,928,1895,12,6,9,5,driver
35,897,1895,12,4,10,5,driver
35,887,1895,12,4,11,5,driver
35,926,1895,12,3,12,5,driver
35,927,1895,12,0,13,5,driver
35,929,1895,12,0,14,5,driver
35,896,1895,12,0,15,5,driver
35,904,1895,12,0,16,5,driver
35,930,1895,12,0,17,5,driver
35,932,1895,12,0,18,5,driver
35,891,1895,12,0,19,5,driver
35,900,1895,12,0,20,5,driver
35,7,1895,12,88,1,5,team
35,8,1895,12,62,2,5,team
35,6,1895,12,57,3,5,team
35,9,1895,12,40,4,5,team
35,10,1895,12,10,5,5,team
35,7,1895,12,119,1,5,engine
35,8,1895,12,78,2,5,engine
35,6,1895,12,63,3,5,engine
35,9,1895,12,40,4,5,engine
35,10,1895,12,10,5,5,engine
35,7,1895,12,121,1,5,chassi
35,8,1895,12,78,2,5,chassi
35,6,1895,12,63,3,5,chassi
35,9,1895,12,40,4,5,chassi
35,10,1895,12,10,5,5,chassi
35,7,1895,12,121,1,5,pneu
35,8,1895,12,78,2,5,pneu
35,6,1895,12,63,3,5,pneu
35,9,1895,12,40,4,5,pneu
35,10,1895,12,10,5,5,pneu
37,905,1895,13,86,1,1,driver
37,901,1895,13,58,2,1,driver
37,899,1895,13,44,3,1,driver
37,907,1895,13,31,4,1,driver
37,909,1895,13,30,5,1,driver
37,911,1895,13,21,6,1,driver
37,913,1895,13,18,7,1,driver
37,908,1895,13,12,8,1,driver
37,903,1895,13,9,9,1,driver
37,914,1895,13,7,10,1,driver
37,895,1895,13,6,11,1,driver
37,918,1895,13,6,12,1,driver
37,917,1895,13,6,13,1,driver
37,916,1895,13,4,14,1,driver
37,915,1895,13,0,15,1,driver
37,893,1895,13,0,16,1,driver
37,920,1895,13,0,17,1,driver
37,902,1895,13,0,18,1,driver
37,912,1895,13,0,19,1,driver
37,889,1895,13,0,20,1,driver
37,1,1895,13,95,1,1,team
37,2,1895,13,83,2,1,team
37,3,1895,13,44,3,1,team
37,4,1895,13,37,4,1,team
37,5,1895,13,17,5,1,team
37,1,1895,13,116,1,1,engine
37,2,1895,13,112,2,1,engine
37,3,1895,13,49,3,1,engine
37,4,1895,13,37,4,1,engine
37,5,1895,13,22,5,1,engine
37,1,1895,13,116,1,1,chassi
37,2,1895,13,114,2,1,chassi
37,3,1895,13,49,3,1,chassi
37,4,1895,13,37,4,1,chassi
37,5,1895,13,22,5,1,chassi
37,1,1895,13,116,1,1,pneu
37,2,1895,13,114,2,1,pneu
37,3,1895,13,49,3,1,pneu
37,4,1895,13,37,4,1,pneu
37,5,1895,13,22,5,1,pneu
38,919,1895,13,77,1,5,driver
38,923,1895,13,63,2,5,driver
38,922,1895,13,50,3,5,driver
38,924,1895,13,47,4,5,driver
38,921,1895,13,40,5,5,driver
38,910,1895,13,17,6,5,driver
38,925,1895,13,17,7,5,driver
38,906,1895,13,10,8,5,driver
38,928,1895,13,6,9,5,driver
38,897,1895,13,4,10,5,driver
38,887,1895,13,4,11,5,driver
38,926,1895,13,3,12,5,driver
38,927,1895,13,0,13,5,driver
38,929,1895,13,0,14,5,driver
38,896,1895,13,0,15,5,driver
38,904,1895,13,0,16,5,driver
38,930,1895,13,0,17,5,driver
38,932,1895,13,0,18,5,driver
38,891,1895,13,0,19,5,driver
38,900,1895,13,0,20,5,driver
38,7,1895,13,94,1,5,team
38,8,1895,13,66,2,5,team
38,6,1895,13,60,3,5,team
38,9,1895,13,50,4,5,team
38,10,1895,13,10,5,5,team
38,7,1895,13,125,1,5,engine
38,8,1895,13,83,2,5,engine
38,6,1895,13,68,3,5,engine
38,9,1895,13,50,4,5,engine
38,10,1895,13,10,5,5,engine
38,7,1895,13,127,1,5,chassi
38,8,1895,13,83,2,5,chassi
38,6,1895,13,68,3,5,chassi
38,9,1895,13,50,4,5,chassi
38,10,1895,13,10,5,5,chassi
38,7,1895,13,127,1,5,pneu
38,8,1895,13,83,2,5,pneu
38,6,1895,13,68,3,5,pneu
38,9,1895,13,50,4,5,pneu
38,10,1895,13,10,5,5,pneu
39,931,1895,7,51,1,6,driver
39,881,1895,7,47,2,6,driver
39,933,1895,7,43,3,6,driver
39,934,1895,7,22,4,6,driver
39,935,1895,7,20,5,6,driver
39,890,1895,7,20,6,6,driver
39,936,1895,7,17,7,6,driver
39,882,1895,7,16,8,6,driver
39,898,1895,7,15,9,6,driver
39,894,1895,7,10,10,6,driver
39,875,1895,7,9,11,6,driver
39,883,1895,7,3,12,6,driver
39,14,1895,7,51,1,6,team
39,16,1895,7,47,2,6,team
39,0,1895,7,43,3,6,team
39,11,1895,7,27,4,6,team
39,18,1895,7,22,5,6,team
39,13,1895,7,20,6,6,team
39,12,1895,7,17,7,6,team
39,15,1895,7,15,8,6,team
39,19,1895,7,9,9,6,team
39,17,1895,7,3,10,6,team
39,14,1895,7,61,1,6,engine
39,16,1895,7,47,2,6,engine
39,0,1895,7,43,3,6,engine
39,11,1895,7,36,4,6,engine
39,18,1895,7,22,5,6,engine
39,13,1895,7,20,6,6,engine
39,12,1895,7,17,7,6,engine
39,15,1895,7,15,8,6,engine
39,19,1895,7,9,9,6,engine
39,17,1895,7,3,10,6,engine
39,14,1895,7,61,1,6,chassi
39,16,1895,7,47,2,6,chassi
39,0,1895,7,43,3,6,chassi
39,11,1895,7,36,4,6,chassi
39,18,1895,7,22,5,6,chassi
39,13,1895,7,20,6,6,chassi
39,12,1895,7,17,7,6,chassi
39,15,1895,7,15,8,6,chassi
39,19,1895,7,9,9,6,chassi
39,17,1895,7,3,10,6,chassi
39,14,1895,7,61,1,6,pneu
39,16,1895,7,47,2,6,pneu
39,0,1895,7,43,3,6,pneu
39,11,1895,7,36,4,6,pneu
39,18,1895,7,22,5,6,pneu
39,13,1895,7,20,6,6,pneu
39,12,1895,7,17,7,6,pneu
39,15,1895,7,15,8,6,pneu
39,19,1895,7,9,9,6,pneu
39,17,1895,7,3,10,6,pneu
40,905,1895,14,92,1,1,driver
40,901,1895,14,58,2,1,driver
40,899,1895,14,46,3,1,driver
40,907,1895,14,41,4,1,driver
40,909,1895,14,30,5,1,driver
40,911,1895,14,21,6,1,driver
40,913,1895,14,18,7,1,driver
40,908,1895,14,16,8,1,driver
40,903,1895,14,9,9,1,driver
40,895,1895,14,9,10,1,driver
40,914,1895,14,8,11,1,driver
40,918,1895,14,6,12,1,driver
40,917,1895,14,6,13,1,driver
40,916,1895,14,4,14,1,driver
40,915,1895,14,0,15,1,driver
40,893,1895,14,0,16,1,driver
40,920,1895,14,0,17,1,driver
40,902,1895,14,0,18,1,driver
40,912,1895,14,0,19,1,driver
40,889,1895,14,0,20,1,driver
40,1,1895,14,101,1,1,team
40,2,1895,14,87,2,1,team
40,3,1895,14,54,3,1,team
40,4,1895,14,37,4,1,team
40,5,1895,14,20,5,1,team
40,1,1895,14,122,1,1,engine
40,2,1895,14,118,2,1,engine
40,3,1895,14,59,3,1,engine
40,4,1895,14,37,4,1,engine
40,5,1895,14,26,5,1,engine
40,1,1895,14,122,1,1,chassi
40,2,1895,14,120,2,1,chassi
40,3,1895,14,59,3,1,chassi
40,4,1895,14,37,4,1,chassi
40,5,1895,14,26,5,1,chassi
40,1,1895,14,122,1,1,pneu
40,2,1895,14,120,2,1,pneu
40,3,1895,14,59,3,1,pneu
40,4,1895,14,37,4,1,pneu
40,5,1895,14,26,5,1,pneu
41,919,1895,14,87,1,5,driver
41,923,1895,14,67,2,5,driver
41,922,1895,14,50,3,5,driver
41,924,1895,14,47,4,5,driver
41,921,1895,14,40,5,5,driver
41,910,1895,14,19,6,5,driver
41,925,1895,14,17,7,5,driver
41,906,1895,14,16,8,5,driver
41,926,1895,14,6,9,5,driver
41,928,1895,14,6,10,5,driver
41,897,1895,14,4,11,5,driver
41,887,1895,14,4,12,5,driver
41,900,1895,14,1,13,5,driver
41,927,1895,14,0,14,5,driver
41,929,1895,14,0,15,5,driver
41,896,1895,14,0,16,5,driver
41,904,1895,14,0,17,5,driver
41,930,1895,14,0,18,5,driver
41,932,1895,14,0,19,5,driver
41,891,1895,14,0,20,5,driver
41,7,1895,14,104,1,5,team
41,8,1895,14,70,2,5,team
41,6,1895,14,60,3,5,team
41,9,1895,14,50,4,5,team
41,10,1895,14,10,5,5,team
41,7,1895,14,141,1,5,engine
41,8,1895,14,90,2,5,engine
41,6,1895,14,68,3,5,engine
41,9,1895,14,50,4,5,engine
41,10,1895,14,10,5,5,engine
41,7,1895,14,143,1,5,chassi
41,8,1895,14,92,2,5,chassi
41,6,1895,14,68,3,5,chassi
41,9,1895,14,50,4,5,chassi
41,10,1895,14,10,5,5,chassi
41,7,1895,14,143,1,5,pneu
41,8,1895,14,93,2,5,pneu
41,6,1895,14,68,3,5,pneu
41,9,1895,14,50,4,5,pneu
41,10,1895,14,10,5,5,pneu
43,905,1895,15,96,1,1,driver
43,901,1895,15,61,2,1,driver
43,899,1895,15,52,3,1,driver
43,907,1895,15,41,4,1,driver
43,909,1895,15,30,5,1,driver
43,911,1895,15,21,6,1,driver
43,908,1895,15,18,7,1,driver
43,913,1895,15,18,8,1,driver
43,918,1895,15,16,9,1,driver
43,895,1895,15,10,10,1,driver
43,903,1895,15,9,11,1,driver
43,914,1895,15,8,12,1,driver
43,917,1895,15,6,13,1,driver
43,916,1895,15,4,14,1,driver
43,915,1895,15,0,15,1,driver
43,893,1895,15,0,16,1,driver
43,920,1895,15,0,17,1,driver
43,902,1895,15,0,18,1,driver
43,912,1895,15,0,19,1,driver
43,889,1895,15,0,20,1,driver
43,1,1895,15,105,1,1,team
43,2,1895,15,93,2,1,team
43,3,1895,15,54,3,1,team
43,4,1895,15,47,4,1,team
43,5,1895,15,21,5,1,team
43,2,1895,15,127,1,1,engine
43,1,1895,15,126,2,1,engine
43,3,1895,15,59,3,1,engine
43,4,1895,15,47,4,1,engine
43,5,1895,15,27,5,1,engine
43,2,1895,15,131,1,1,chassi
43,1,1895,15,126,2,1,chassi
43,3,1895,15,59,3,1,chassi
43,4,1895,15,47,4,1,chassi
43,5,1895,15,27,5,1,chassi
43,2,1895,15,131,1,1,pneu
43,1,1895,15,126,2,1,pneu
43,3,1895,15,59,3,1,pneu
43,4,1895,15,47,4,1,pneu
43,5,1895,15,27,5,1,pneu
44,919,1895,15,87,1,5,driver
44,923,1895,15,73,2,5,driver
44,922,1895,15,53,3,5,driver
44,924,1895,15,47,4,5,driver
44,921,1895,15,42,5,5,driver
44,925,1895,15,27,6,5,driver
44,910,1895,15,23,7,5,driver
44,906,1895,15,16,8,5,driver
44,926,1895,15,7,9,5,driver
44,928,1895,15,6,10,5,driver
44,897,1895,15,4,11,5,driver
44,887,1895,15,4,12,5,driver
44,900,1895,15,1,13,5,driver
44,927,1895,15,0,14,5,driver
