driverId,forename,surname,year,dob,nationality,alive,ability,ability_original,ability_best,reputation_race,reputation_season,retire
1529,Ingo,Gugelmin,2104,2104-01-01,Brazilian,True,23,23,23,0,0,52
1530,Jochen,Marko,2104,2104-01-01,Austrian,True,23,23,23,0,0,48
1531,Alessandro,Scarlatti,2104,2104-01-01,Italian,True,23,23,23,0,0,59
1532,Jos,Verstappen,2104,2104-01-01,Dutch,True,23,23,23,0,0,49
1533,Peter,Parkes,2105,2105-01-01,British,True,23,23,23,0,0,48
1534,Danny,Monarch,2105,2105-01-01,American,True,23,23,23,0,0,32
1535,Tony,Piper,2105,2105-01-01,British,True,23,23,23,0,0,51
1536,Andy,Crossley,2105,2105-01-01,British,True,23,23,23,0,0,40
1537,Nanni,Giunti,2106,2106-01-01,Italian,True,23,23,23,0,0,35
1538,Hiroshi,Takahara,2106,2106-01-01,Japanese,True,23,23,23,0,0,39
1539,Umberto,Baldi,2106,2106-01-01,Italian,True,23,23,23,0,0,41
1540,Lance,Villeneuve Sr.,2106,2106-01-01,Canadian,True,23,23,23,0,0,37
1541,Alessandro,de Tomaso,2107,2107-01-01,Argentine-Italian,True,23,23,23,0,0,46
1542,Jean-Éric,Laffite,2107,2107-01-01,French,True,23,23,23,0,0,34
1543,Franco,Larini,2107,2107-01-01,Italian,True,23,23,23,0,0,41
1544,Tim,di Resta,2107,2107-01-01,British,True,23,23,23,0,0,37
1545,Oswald,Seiffert,2108,2108-01-01,German,True,23,23,23,0,0,56
1546,Bill,Johnson,2108,2108-01-01,British,True,23,23,23,0,0,38
1547,Bob,Burgess,2108,2108-01-01,British,True,23,23,23,0,0,47
1548,Olivier,Levegh,2108,2108-01-01,French,True,23,23,23,0,0,56
1549,Carlos,Sainz,2109,2109-01-01,Spanish,True,23,23,23,0,0,45
1550,Sakon,Takahashi,2109,2109-01-01,Japanese,True,23,23,23,0,0,38
1551,Martin,Whiteaway,2109,2109-01-01,British,True,23,23,23,0,0,34
1552,Paul,Sarrazin,2109,2109-01-01,French,True,23,23,23,0,0,47
1553,Alain,de Dryver,2110,2110-01-01,Belgian,True,23,23,23,0,0,46
1554,Dennis,McCarthy,2110,2110-01-01,British,True,23,23,23,0,0,54
1555,Lamberto,Scotti,2110,2110-01-01,Italian,True,23,23,23,0,0,57
1556,Patrick,Prost,2110,2110-01-01,French,True,23,23,23,0,0,46
1557,Charles,Gachot,2111,2111-01-01,Belgian,True,23,23,23,0,0,51
1558,Arturo,Facetti,2111,2111-01-01,Italian,True,23,23,23,0,0,33
1559,Alexander,Albon,2111,2111-01-01,Thai,True,23,23,23,0,0,53
1560,Pierre,Simon,2111,2111-01-01,French,True,23,23,23,0,0,32
1561,Marcel,Dalmas,2112,2112-01-01,French,True,23,23,23,0,0,31
1562,Logan,Schell,2112,2112-01-01,American,True,23,23,23,0,0,40
1563,Bruce,Driver,2112,2112-01-01,South African,True,23,23,23,0,0,41
1564,Marcel,Louveau,2112,2112-01-01,French,True,23,23,23,0,0,34
1565,Fred,Sharp,2113,2113-01-01,American,True,23,23,23,0,0,58
1566,Nico,Weidler,2113,2113-01-01,German,True,22,22,22,0,0,39
1567,Jonathan,Wilson,2113,2113-01-01,British,True,22,22,22,0,0,41
1568,Nino,Musso,2113,2113-01-01,Italian,True,22,22,22,0,0,57
1569,Charles,Ickx,2114,2114-01-01,Belgian,True,22,22,22,0,0,57
1570,Ivor,Scott Brown,2114,2114-01-01,British,True,22,22,22,0,0,54
1571,Takuma,Noda,2114,2114-01-01,Japanese,True,22,22,22,0,0,47
1572,Harry,Gregory,2114,2114-01-01,American,True,22,22,22,0,0,47
1573,Roland,Lauda,2115,2115-01-01,Austrian,True,22,22,22,0,0,33
1574,Jo,Servoz-Gavin,2115,2115-01-01,French,True,22,22,22,0,0,42
1575,Max,Palmer,2115,2115-01-01,British,True,22,22,22,0,0,47
1576,Perry,MacDowel,2115,2115-01-01,British,True,22,22,22,0,0,49
1577,Tony,Wilson,2116,2116-01-01,South African,True,22,22,22,0,0,43
1578,Robert,Ruttman,2116,2116-01-01,American,True,22,22,22,0,0,35
1579,Hans,Klenk,2116,2116-01-01,German,True,22,22,22,0,0,31
1580,Gaetano,Bassi,2116,2116-01-01,Italian,True,22,22,22,0,0,45
1581,Ricardo,Pablo Montoya,2117,2117-01-01,Colombian,True,22,22,22,0,0,32
1582,Thierry,Gendebien,2117,2117-01-01,Belgian,True,22,22,22,0,0,51
1583,Gerry,Rees,2117,2117-01-01,British,True,22,22,22,0,0,35
1584,Robert,Laffite,2117,2117-01-01,French,True,22,22,22,0,0,47
1585,Michael,Weidler,2118,2118-01-01,German,True,22,22,22,0,0,45
1586,Giorgio,Pantano,2118,2118-01-01,Italian,True,22,22,22,0,0,33
1587,Adolfo,Daponte,2118,2118-01-01,Argentine,True,22,22,22,0,0,49
1588,Jonathan,Coulthard,2118,2118-01-01,British,True,22,22,22,0,0,59
1589,Gaetano,Giunti,2119,2119-01-01,Italian,True,22,22,22,0,0,40
1590,Jonathan,Stewart,2119,2119-01-01,British,True,22,22,22,0,0,55
1591,Damien,Hawthorn,2119,2119-01-01,British,True,22,22,22,0,0,38
1592,Adrián,Alguersuari,2119,2119-01-01,Spanish,True,22,22,22,0,0,50
1593,Riccardo,Scarlatti,2120,2120-01-01,Italian,True,22,22,22,0,0,34
1594,Vittorio,Gabbiani,2120,2120-01-01,Italian,True,22,22,22,0,0,56
1595,Alberto,González,2120,2120-01-01,Uruguayan,True,22,22,22,0,0,52
1596,Leslie,Craft,2120,2120-01-01,British,True,22,22,22,0,0,52
1597,Arthur,Nève,2121,2121-01-01,Belgian,True,22,22,22,0,0,49
1598,Valtteri,Räikkönen,2121,2121-01-01,Finnish,True,22,22,22,0,0,43
1599,Renzo,Bertaggia,2121,2121-01-01,Italian,True,22,22,22,0,0,49
1600,Maria,Pirocchi,2121,2121-01-01,Italian,True,22,22,22,0,0,31
1601,Warwick,Perkins,2122,2122-01-01,Australian,True,22,22,22,0,0,51
1602,Hideki,Takagi,2122,2122-01-01,Japanese,True,22,22,22,0,0,54
1603,Desmond,Murray,2122,2122-01-01,British,True,22,22,22,0,0,45
1604,John,Poore,2122,2122-01-01,British,True,22,22,22,0,0,33
1605,Allen,Cordts,2123,2123-01-01,Canadian,True,22,22,22,0,0,48
1606,Alex,Botha,2123,2123-01-01,South African,True,22,22,22,0,0,48
1607,Alberto Rodriguez,Guerra,2123,2123-01-01,Argentine,True,22,22,22,0,0,52
1608,Tomáš,Enge,2123,2123-01-01,Czech,True,22,22,22,0,0,56
1609,François,Sparken,2124,2124-01-01,French,True,22,22,22,0,0,56
1610,Sam,Love,2124,2124-01-01,Rhodesian,True,22,22,22,0,0,49
1611,Kevin,Belsø,2124,2124-01-01,Danish,True,22,22,22,0,0,39
1612,Jean,Simon,2124,2124-01-01,French,True,22,22,22,0,0,57
1613,Chris,Hamilton,2125,2125-01-01,British,True,21,21,21,0,0,47
1614,Ken,Craft,2125,2125-01-01,British,True,21,21,21,0,0,30
1615,Johnny,Marr,2125,2125-01-01,British,True,21,21,21,0,0,50
1616,Ernesto,Galli,2125,2125-01-01,Italian,True,21,21,21,0,0,49
1617,Tony,Williamson,2126,2126-01-01,British,True,21,21,21,0,0,41
1618,Giorgio,Barilla,2126,2126-01-01,Italian,True,21,21,21,0,0,38
1619,Tim,McAlpine,2126,2126-01-01,British,True,21,21,21,0,0,56
1620,Brian,Burgess,2126,2126-01-01,British,True,21,21,21,0,0,33
1621,Desmond,Davis,2127,2127-01-01,British,True,21,21,21,0,0,38
1622,Lucien,Nève,2127,2127-01-01,Belgian,True,21,21,21,0,0,56
1623,Emerson,Hoffmann,2127,2127-01-01,Brazilian,True,21,21,21,0,0,38
1624,John,Hall,2127,2127-01-01,American,True,21,21,21,0,0,54
1625,Luciano,Piquet,2128,2128-01-01,Brazilian,True,21,21,21,0,0,59
1626,Guy,Jabouille,2128,2128-01-01,French,True,21,21,21,0,0,53
1627,Jonathan,Clark,2128,2128-01-01,British,True,21,21,21,0,0,58
1628,Brian,Craft,2128,2128-01-01,British,True,21,21,21,0,0,48
1629,Alessandro,Mantovani,2129,2129-01-01,Italian,True,21,21,21,0,0,51
1630,Paul,Winkelhock,2129,2129-01-01,German,True,21,21,21,0,0,45
1631,Philippe,Gaillard,2129,2129-01-01,French,True,21,21,21,0,0,43
1632,Les,Flockhart,2129,2129-01-01,British,True,21,21,21,0,0,55
1633,Pedro,Chaves,2130,2130-01-01,Portuguese,True,21,21,21,0,0,49
1634,Alessandro,Serafini,2130,2130-01-01,Italian,True,21,21,21,0,0,31
1635,Silvio,Scherrer,2130,2130-01-01,Swiss,True,21,21,21,0,0,33
1636,Peter,Andretti,2130,2130-01-01,American,True,21,21,21,0,0,38
1637,Brausch,de Klerk,2131,2131-01-01,South African,True,21,21,21,0,0,43
1638,Óscar,Cantoni,2131,2131-01-01,Uruguayan,True,21,21,21,0,0,44
1639,Ian,Schroeder,2131,2131-01-01,British,True,21,21,21,0,0,42
1640,Hector,Rodríguez,2131,2131-01-01,Mexican,True,21,21,21,0,0,40
1641,Bruce,Ward,2132,2132-01-01,American,True,21,21,21,0,0,39
1642,Felipe,Bernoldi,2132,2132-01-01,Brazilian,True,21,21,21,0,0,48
1643,Richard,Burgess,2132,2132-01-01,British,True,21,21,21,0,0,35
1644,Carlos,Estéfano,2132,2132-01-01,Argentine,True,21,21,21,0,0,50
1645,Karl,Wendlinger,2133,2133-01-01,Austrian,True,21,21,21,0,0,58
1646,Chris,Allison,2133,2133-01-01,British,True,21,21,21,0,0,50
1647,Bobby,Donohue,2133,2133-01-01,American,True,21,21,21,0,0,54
1648,Jim,Ruttman,2133,2133-01-01,American,True,21,21,21,0,0,42
1649,Jackie,Maggs,2134,2134-01-01,South African,True,21,21,21,0,0,32
1650,Louis,Jabouille,2134,2134-01-01,French,True,21,21,21,0,0,30
1651,George,Hill,2134,2134-01-01,British,True,21,21,21,0,0,35
1652,Jean-Pierre,Pozzi,2134,2134-01-01,French,True,21,21,21,0,0,43
1653,Toulo,Volonterio,2135,2135-01-01,Swiss,True,21,21,21,0,0,38
1654,Carlo,Farina,2135,2135-01-01,Italian,True,21,21,21,0,0,49
1655,Marc,Hirt,2135,2135-01-01,Swiss,True,21,21,21,0,0,55
1656,André,Vandoorne,2135,2135-01-01,Belgian,True,21,21,21,0,0,50
1657,David,Williams,2136,2136-01-01,British,True,21,21,21,0,0,32
1658,Bill,Evans,2136,2136-01-01,British,True,21,21,21,0,0,56
1659,Giancarlo,Brambilla,2136,2136-01-01,Italian,True,21,21,21,0,0,44
1660,David,Bristow,2136,2136-01-01,British,True,21,21,21,0,0,56
1661,Juan,Estéfano,2137,2137-01-01,Argentine,True,20,20,20,0,0,55
1662,Giovanni,Modena,2137,2137-01-01,Italian,True,20,20,20,0,0,56
1663,Nico,Herrmann,2137,2137-01-01,German,True,20,20,20,0,0,41
1664,Peter,Richardson,2137,2137-01-01,British,True,20,20,20,0,0,38
1665,Toulo,Walter,2138,2138-01-01,Swiss,True,20,20,20,0,0,44
1666,Jacques,Panis,2138,2138-01-01,French,True,20,20,20,0,0,55
1667,Louis,Chiron,2138,2138-01-01,Monegasque,True,20,20,20,0,0,47
1668,Joachim,Herrmann,2138,2138-01-01,German,True,20,20,20,0,0,33
1669,Pedro,Rodríguez,2139,2139-01-01,Mexican,True,20,20,20,0,0,32
1670,Alberto,Rol,2139,2139-01-01,Italian,True,20,20,20,0,0,31
1671,Jochen,Quester,2139,2139-01-01,Austrian,True,20,20,20,0,0,41
1672,Kazuki,Takahara,2139,2139-01-01,Japanese,True,20,20,20,0,0,47
1673,Ben,de Beaufort,2140,2140-01-01,Dutch,True,20,20,20,0,0,34
1674,Richard,Campbell-Jones,2140,2140-01-01,British,True,20,20,20,0,0,34
1675,Giovanni,Martini,2140,2140-01-01,Italian,True,20,20,20,0,0,45
1676,Hermann,Seidel,2140,2140-01-01,German,True,20,20,20,0,0,43
1677,Pierre,Grouillard,2141,2141-01-01,French,True,20,20,20,0,0,53
1678,John,Emery,2141,2141-01-01,British,True,20,20,20,0,0,35
1679,Mika,Räikkönen,2141,2141-01-01,Finnish,True,20,20,20,0,0,57
1680,Tomáš,Enge,2141,2141-01-01,Czech,True,20,20,20,0,0,47
1681,Nicolas,Kiesa,2142,2142-01-01,Danish,True,20,20,20,0,0,44
1682,Consalvo,Taramazzo,2142,2142-01-01,Italian,True,20,20,20,0,0,31
1683,Prince,Bira,2142,2142-01-01,Thai,True,20,20,20,0,0,31
1684,John,Villeneuve,2142,2142-01-01,Canadian,True,20,20,20,0,0,33
1685,Nico,Lang,2143,2143-01-01,German,True,20,20,20,0,0,49
1686,Riccardo,Franchi,2143,2143-01-01,Italian,True,20,20,20,0,0,37
1687,Hans,Koinigg,2143,2143-01-01,Austrian,True,20,20,20,0,0,32
1688,Charles,Beretta,2143,2143-01-01,Monegasque,True,20,20,20,0,0,46
1689,Arthur,Robarts,2144,2144-01-01,British,True,20,20,20,0,0,42
1690,Raul,Fittipaldi,2144,2144-01-01,Brazilian,True,20,20,20,0,0,59
1691,Logan,Said,2144,2144-01-01,American,True,20,20,20,0,0,39
1692,John,Moss,2144,2144-01-01,British,True,20,20,20,0,0,37
1693,Bobby,Mayer,2145,2145-01-01,American,True,20,20,20,0,0,43
1694,Rikky,von Opel,2145,2145-01-01,Liechtensteiner,True,20,20,20,0,0,45
1695,Alexander,Sullivan,2145,2145-01-01,American,True,20,20,20,0,0,43
1696,Max,Gaillard,2145,2145-01-01,French,True,20,20,20,0,0,37
1697,Emanuele,Brancatelli,2146,2146-01-01,Italian,True,20,20,20,0,0,53
1698,Pierre-Henri,Alliot,2146,2146-01-01,French,True,20,20,20,0,0,38
1699,Mika,Rosberg,2146,2146-01-01,Finnish,True,20,20,20,0,0,54
1700,Jim,Emery,2146,2146-01-01,British,True,20,20,20,0,0,53
1701,Paul,Perkins,2147,2147-01-01,Australian,True,20,20,20,0,0,34
1702,Mika,Salo,2147,2147-01-01,Finnish,True,20,20,20,0,0,36
1703,Alberto,Fagioli,2147,2147-01-01,Italian,True,20,20,20,0,0,37
1704,Heinz,Branca,2147,2147-01-01,Swiss,True,20,20,20,0,0,33
1705,Geoff,Taylor,2148,2148-01-01,British,True,20,20,20,0,0,55
1706,Paul,Bourdais,2148,2148-01-01,French,True,20,20,20,0,0,43
1707,Pedro,Moreno,2148,2148-01-01,Brazilian,True,20,20,20,0,0,45
1708,Didier,Gounon,2148,2148-01-01,French,True,20,20,20,0,0,46
1709,Prince,Bira,2149,2149-01-01,Thai,True,20,20,20,0,0,51
1710,Lucien,Frère,2149,2149-01-01,Belgian,True,19,19,19,0,0,33
1711,Éric,Dalmas,2149,2149-01-01,French,True,19,19,19,0,0,49
1712,Kazuyoshi,Noda,2149,2149-01-01,Japanese,True,19,19,19,0,0,57
1713,Chico,Senna,2150,2150-01-01,Brazilian,True,19,19,19,0,0,53
1714,Lewis,Burgess,2150,2150-01-01,British,True,19,19,19,0,0,49
1715,Bill,Macklin,2150,2150-01-01,British,True,19,19,19,0,0,45
1716,Eitel,Uria,2150,2150-01-01,Uruguayan,True,19,19,19,0,0,47
1717,Stuart,Taylor,2151,2151-01-01,British,True,19,19,19,0,0,45
1718,François,Raphanel,2151,2151-01-01,French,True,19,19,19,0,0,48
1719,Beppe,Tarquini,2151,2151-01-01,Italian,True,19,19,19,0,0,52
1720,Oscar,Estéfano,2151,2151-01-01,Argentine,True,19,19,19,0,0,42
1721,Derek,Halford,2152,2152-01-01,British,True,19,19,19,0,0,33
1722,Ted,Rhodes,2152,2152-01-01,British,True,19,19,19,0,0,44
1723,Masten,Wacker,2152,2152-01-01,American,True,19,19,19,0,0,51
1724,Alfonso,Thiele,2152,2152-01-01,American-Italian,True,19,19,19,0,0,43
1725,Vitaly,Petrov,2153,2153-01-01,Russian,True,19,19,19,0,0,38
1726,Lewis,Elford,2153,2153-01-01,British,True,19,19,19,0,0,39
1727,Perry,James,2153,2153-01-01,British,True,19,19,19,0,0,37
1728,Brian,Schuppan,2153,2153-01-01,Australian,True,19,19,19,0,0,43
1729,Kazuki,Tsunoda,2154,2154-01-01,Japanese,True,19,19,19,0,0,48
1730,Carlos,Guerra,2154,2154-01-01,Argentine,True,19,19,19,0,0,35
1731,Roberto,Montermini,2154,2154-01-01,Italian,True,19,19,19,0,0,40
1732,Keke,Kozarowitzky,2154,2154-01-01,Finnish,True,19,19,19,0,0,38
1733,Bobby,Bucknum,2155,2155-01-01,American,True,19,19,19,0,0,39
1734,Ricardo,Barrichello,2155,2155-01-01,Brazilian,True,19,19,19,0,0,47
1735,Mário de Araújo,Lamy,2155,2155-01-01,Portuguese,True,19,19,19,0,0,47
1736,Gianni,Cabianca,2155,2155-01-01,Italian,True,19,19,19,0,0,30
1737,Andrea,Amati,2156,2156-01-01,Italian,True,19,19,19,0,0,37
1738,Dave,Johnstone,2156,2156-01-01,South African,True,19,19,19,0,0,47
1739,Juan,González,2156,2156-01-01,Argentine,True,19,19,19,0,0,34
1740,Henri,Martin,2156,2156-01-01,French,True,19,19,19,0,0,48
1741,José,Migault,2157,2157-01-01,French,True,19,19,19,0,0,36
1742,Gastón,Guerra,2157,2157-01-01,Argentine,True,19,19,19,0,0,44
1743,John,Brooks,2157,2157-01-01,British,True,19,19,19,0,0,45
1744,Olivier,Beretta,2157,2157-01-01,Monegasque,True,19,19,19,0,0,57
1745,Tom,Parnell,2158,2158-01-01,British,True,19,19,19,0,0,57
1746,Leslie,Hailwood,2158,2158-01-01,British,True,19,19,19,0,0,38
1747,Rudolf,Klodwig,2158,2158-01-01,East German,True,19,19,19,0,0,36
1748,Ernie,Verstappen,2158,2158-01-01,Dutch,True,19,19,19,0,0,58
1749,Andrea,Stohr,2159,2159-01-01,Italian,True,19,19,19,0,0,35
1750,Ernst,Niedermayr,2159,2159-01-01,German,True,19,19,19,0,0,38
1751,Herbert,Rahal,2159,2159-01-01,American,True,19,19,19,0,0,56
1752,Tom,Nelleman,2159,2159-01-01,Danish,True,19,19,19,0,0,55
1753,Rikky,von Opel,2160,2160-01-01,Liechtensteiner,True,19,19,19,0,0,37
1754,Erwin,Niedermayr,2160,2160-01-01,German,True,19,19,19,0,0,45
1755,Bill,Thompson,2160,2160-01-01,British,True,19,19,19,0,0,42
1756,Max,Grosjean,2160,2160-01-01,French,True,19,19,19,0,0,31
1757,Ian,Mansell,2161,2161-01-01,British,True,19,19,19,0,0,58
1758,Lucas,Pace,2161,2161-01-01,Brazilian,True,19,19,19,0,0,44
1759,Trevor,Blokdyk,2161,2161-01-01,South African,True,19,19,19,0,0,44
1760,Rio,Haryanto,2161,2161-01-01,Indonesian,True,18,18,18,0,0,46
1761,Eddie,Palmer,2162,2162-01-01,British,True,18,18,18,0,0,53
1762,Piero,Martini,2162,2162-01-01,Italian,True,18,18,18,0,0,50
1763,Harry,Posey,2162,2162-01-01,American,True,18,18,18,0,0,45
1764,Peter,Mayer,2162,2162-01-01,American,True,18,18,18,0,0,42
1765,Manfred,Niedermayr,2163,2163-01-01,German,True,18,18,18,0,0,49
1766,Raul,Marques,2163,2163-01-01,Brazilian,True,18,18,18,0,0,33
1767,André,Gachot,2163,2163-01-01,Belgian,True,18,18,18,0,0,36
1768,Philip,Stevens,2163,2163-01-01,British,True,18,18,18,0,0,59
1769,John,Cannon,2164,2164-01-01,Canadian,True,18,18,18,0,0,57
1770,Lando,Bell,2164,2164-01-01,British,True,18,18,18,0,0,36
1771,Hans,Ertl,2164,2164-01-01,Austrian,True,18,18,18,0,0,39
1772,Felipe,Senna,2164,2164-01-01,Brazilian,True,18,18,18,0,0,57
1773,Hideki,Hoshino,2165,2165-01-01,Japanese,True,18,18,18,0,0,30
1774,Tarso,di Grassi,2165,2165-01-01,Brazilian,True,18,18,18,0,0,45
1775,Alex,Pizzonia,2165,2165-01-01,Brazilian,True,18,18,18,0,0,34
1776,Jody,Clapham,2165,2165-01-01,South African,True,18,18,18,0,0,55
1777,Joe,Blundell,2166,2166-01-01,British,True,18,18,18,0,0,45
1778,Ricardo,González,2166,2166-01-01,Argentine,True,18,18,18,0,0,42
1779,Umberto,Trulli,2166,2166-01-01,Italian,True,18,18,18,0,0,34
1780,Johnny,di Resta,2166,2166-01-01,British,True,18,18,18,0,0,52
1781,Ingo,da Matta,2167,2167-01-01,Brazilian,True,18,18,18,0,0,36
1782,Lance,Hall,2167,2167-01-01,American,True,18,18,18,0,0,35
1783,Alessandro,Fabi,2167,2167-01-01,Italian,True,18,18,18,0,0,44
1784,Gianni,Tarquini,2167,2167-01-01,Italian,True,18,18,18,0,0,47
1785,Luciano,Senna,2168,2168-01-01,Brazilian,True,18,18,18,0,0,41
1786,Geoff,Palmer,2168,2168-01-01,British,True,18,18,18,0,0,47
1787,Jacques,Berg,2168,2168-01-01,Canadian,True,18,18,18,0,0,59
1788,Nikita,Kvyat,2168,2168-01-01,Russian,True,18,18,18,0,0,49
1789,Bobby,Shelby,2169,2169-01-01,American,True,18,18,18,0,0,30
1790,Peter,Miles,2169,2169-01-01,British,True,18,18,18,0,0,54
1791,Ernst,Mass,2169,2169-01-01,German,True,18,18,18,0,0,42
1792,Al,Wietzes,2169,2169-01-01,Canadian,True,18,18,18,0,0,42
1793,Heikki,Rosberg,2170,2170-01-01,Finnish,True,18,18,18,0,0,51
1794,Phil,Constantine,2170,2170-01-01,American,True,18,18,18,0,0,39
1795,Alexander,Constantine,2170,2170-01-01,American,True,18,18,18,0,0,45
1796,Patrick,Sparken,2170,2170-01-01,French,True,18,18,18,0,0,50
1797,Peter,Brooks,2171,2171-01-01,British,True,18,18,18,0,0,51
1798,Roberto,da Silva Ramos,2171,2171-01-01,Brazilian,True,18,18,18,0,0,45
1799,Jo,Volonterio,2171,2171-01-01,Swiss,True,18,18,18,0,0,35
1800,Dries,Rothengatter,2171,2171-01-01,Dutch,True,18,18,18,0,0,37
1801,Tom,Stewart,2172,2172-01-01,British,True,18,18,18,0,0,49
1802,Jean-Marc,Jarier,2172,2172-01-01,French,True,18,18,18,0,0,32
1803,Brian,Raby,2172,2172-01-01,British,True,18,18,18,0,0,37
1804,Sakon,Kobayashi,2172,2172-01-01,Japanese,True,18,18,18,0,0,41
1805,Ken,Moss,2173,2173-01-01,British,True,18,18,18,0,0,57
1806,Jean,Gounon,2173,2173-01-01,French,True,18,18,18,0,0,45
1807,Warwick,Perkins,2173,2173-01-01,Australian,True,18,18,18,0,0,59
1808,Ken,Hawthorn,2173,2173-01-01,British,True,18,18,18,0,0,44
1809,David,Piastri,2174,2174-01-01,Australian,True,18,18,18,0,0,35
1810,Martin,Thompson,2174,2174-01-01,British,True,18,18,18,0,0,37
1811,Luigi,Tarquini,2174,2174-01-01,Italian,True,17,17,17,0,0,47
1812,Tony,Fitch,2174,2174-01-01,American,True,17,17,17,0,0,35
1813,Corrado,Ghinzani,2175,2175-01-01,Italian,True,17,17,17,0,0,32
1814,Jérôme,Gachot,2175,2175-01-01,Belgian,True,17,17,17,0,0,50
1815,Max,Forini,2175,2175-01-01,Swiss,True,17,17,17,0,0,44
1816,Ian,Fairman,2175,2175-01-01,British,True,17,17,17,0,0,55
1817,Nico,Schneider,2176,2176-01-01,German,True,17,17,17,0,0,39
1818,Thomas,Follmer,2176,2176-01-01,American,True,17,17,17,0,0,36
1819,Brian,Taylor,2176,2176-01-01,British,True,17,17,17,0,0,51
1820,Tim,Palmer,2176,2176-01-01,British,True,17,17,17,0,0,58
1821,Heinz-Harald,Helfrich,2177,2177-01-01,German,True,17,17,17,0,0,34
1822,Louis,Chiron,2177,2177-01-01,Monegasque,True,17,17,17,0,0,52
1823,Ray,Driver,2177,2177-01-01,South African,True,17,17,17,0,0,30
1824,Stéphane,Levegh,2177,2177-01-01,French,True,17,17,17,0,0,46
1825,Tony,Anderson,2178,2178-01-01,British,True,17,17,17,0,0,36
1826,Jarno,Taramazzo,2178,2178-01-01,Italian,True,17,17,17,0,0,43
1827,Chris,Evans,2178,2178-01-01,British,True,17,17,17,0,0,57
1828,Mike,Hunt,2178,2178-01-01,British,True,17,17,17,0,0,51
1829,Markus,Bauer,2179,2179-01-01,German,True,17,17,17,0,0,58
1830,Michael,von Trips,2179,2179-01-01,German,True,17,17,17,0,0,39
1831,Pierre,Hesnault,2179,2179-01-01,French,True,17,17,17,0,0,32
1832,Mark,Palmer,2179,2179-01-01,British,True,17,17,17,0,0,31
1833,Jean,Gordini,2180,2180-01-01,French,True,17,17,17,0,0,33
1834,Giovanni,Liuzzi,2180,2180-01-01,Italian,True,17,17,17,0,0,47
1835,Hap,Follmer,2180,2180-01-01,American,True,17,17,17,0,0,48
1836,Marc,May,2180,2180-01-01,Swiss,True,17,17,17,0,0,51
1837,Kurt,Schumacher,2181,2181-01-01,German,True,17,17,17,0,0,41
1838,Henri,Jean,2181,2181-01-01,French,True,17,17,17,0,0,30
1839,Pastor,Maldonado,2181,2181-01-01,Venezuelan,True,17,17,17,0,0,47
1840,Archie,Keegan,2181,2181-01-01,British,True,17,17,17,0,0,47
1841,Robert,Laffite,2182,2182-01-01,French,True,17,17,17,0,0,47
1842,Daniil,Kvyat,2182,2182-01-01,Russian,True,17,17,17,0,0,48
1843,Pedro,Lamy,2182,2182-01-01,Portuguese,True,17,17,17,0,0,38
1844,Richard,Brandon,2182,2182-01-01,British,True,17,17,17,0,0,48
1845,Theo,Krause,2183,2183-01-01,East German,True,17,17,17,0,0,38
1846,Jan,van der Garde,2183,2183-01-01,Dutch,True,17,17,17,0,0,38
1847,Nello,Zanardi,2183,2183-01-01,Italian,True,17,17,17,0,0,51
1848,Charles,Testut,2183,2183-01-01,Monegasque,True,17,17,17,0,0,32
1849,Fred,Speed,2184,2184-01-01,American,True,17,17,17,0,0,51
1850,Hans,Seiffert,2184,2184-01-01,German,True,17,17,17,0,0,30
1851,Alex,Yoong,2184,2184-01-01,Malaysian,True,17,17,17,0,0,55
1852,Erwin,Helfrich,2184,2184-01-01,German,True,17,17,17,0,0,55
1853,Tony,Irvine,2185,2185-01-01,British,True,17,17,17,0,0,57
1854,Carlos,Creus,2185,2185-01-01,Spanish,True,17,17,17,0,0,40
1855,Johnny,Duke,2185,2185-01-01,British,True,17,17,17,0,0,57
1856,Giedo,Lunger,2185,2185-01-01,Dutch,True,17,17,17,0,0,31
1857,François,Louveau,2186,2186-01-01,French,True,17,17,17,0,0,51
1858,Olivier,Beretta,2186,2186-01-01,Monegasque,True,17,17,17,0,0,44
1859,Ivan,Villoresi,2186,2186-01-01,Italian,True,17,17,17,0,0,54
1860,Will,Ashley,2186,2186-01-01,British,True,17,17,17,0,0,41
1861,Charles,Pilette,2187,2187-01-01,Belgian,True,17,17,17,0,0,46
1862,Massimo,Apicella,2187,2187-01-01,Italian,True,17,17,17,0,0,59
1863,Ernst,Peters,2187,2187-01-01,German,True,16,16,16,0,0,52
1864,Max,Brown,2187,2187-01-01,British,True,16,16,16,0,0,42
1865,Bruce,South,2188,2188-01-01,British,True,16,16,16,0,0,45
1866,Philippe,Servoz-Gavin,2188,2188-01-01,French,True,16,16,16,0,0,30
1867,Moisés,Pérez,2188,2188-01-01,Mexican,True,16,16,16,0,0,46
1868,Mike,Sommer,2188,2188-01-01,French,True,16,16,16,0,0,58
1869,Cristiano,Rosset,2189,2189-01-01,Brazilian,True,16,16,16,0,0,52
1870,Günther,Glock,2189,2189-01-01,German,True,16,16,16,0,0,56
1871,Fritz,Hahne,2189,2189-01-01,German,True,16,16,16,0,0,52
1872,Nino,Ghinzani,2189,2189-01-01,Italian,True,16,16,16,0,0,48
1873,Harald,Berger,2190,2190-01-01,Austrian,True,16,16,16,0,0,49
1874,Philippe,Vandoorne,2190,2190-01-01,Belgian,True,16,16,16,0,0,43
