driverID,forename,surname,year,dob,nationality,alive,ability,ability_original,ability_best,reputation_race,reputation_season,retire
1367,Pedro,Gutiérrez,2063,2063-01-01,Mexican,True,27,27,27,0,0,48
1368,Alfonso,Sainz,2063,2063-01-01,Spanish,True,27,27,27,0,0,36
1369,Wolfgang,von Stuck,2064,2064-01-01,German,True,27,27,27,0,0,33
1370,Esteban,Solana,2064,2064-01-01,Mexican,True,27,27,27,0,0,40
1371,Eric,Vandoorne,2064,2064-01-01,Belgian,True,27,27,27,0,0,51
1372,Jackie,Blokdyk,2064,2064-01-01,South African,True,27,27,27,0,0,54
1373,John,Gregory,2065,2065-01-01,American,True,27,27,27,0,0,56
1374,Eugène,Pozzi,2065,2065-01-01,French,True,27,27,27,0,0,57
1375,Philippe,Bourdais,2065,2065-01-01,French,True,27,27,27,0,0,41
1376,Paul,Hahne,2065,2065-01-01,German,True,27,27,27,0,0,37
1377,Maria,Caffi,2066,2066-01-01,Italian,True,27,27,27,0,0,36
1378,Philippe,Vergne,2066,2066-01-01,French,True,27,27,27,0,0,57
1379,Rio,Haryanto,2066,2066-01-01,Indonesian,True,27,27,27,0,0,56
1380,Stirling,Widdows,2066,2066-01-01,British,True,27,27,27,0,0,50
1381,Guy,Riseley-Prichard,2067,2067-01-01,British,True,27,27,27,0,0,49
1382,Jimmy,Parkes,2067,2067-01-01,British,True,27,27,27,0,0,49
1383,Alessandro,Pantano,2067,2067-01-01,Italian,True,27,27,27,0,0,47
1384,Raymond,Sommer,2067,2067-01-01,French,True,27,27,27,0,0,47
1385,Charles,Grouillard,2068,2068-01-01,French,True,27,27,27,0,0,38
1386,Patrick,Berger,2068,2068-01-01,Austrian,True,27,27,27,0,0,37
1387,Guanyu,Zhou,2068,2068-01-01,Chinese,True,27,27,27,0,0,50
1388,Giorgio,Stohr,2068,2068-01-01,Italian,True,26,26,26,0,0,59
1389,Michael,Donohue,2069,2069-01-01,American,True,26,26,26,0,0,55
1390,Helmut,Klien,2069,2069-01-01,Austrian,True,26,26,26,0,0,36
1391,René,Trintignant,2069,2069-01-01,French,True,26,26,26,0,0,44
1392,Theo,Fitzau,2069,2069-01-01,East German,True,26,26,26,0,0,57
1393,Chris,Lewis,2070,2070-01-01,British,True,26,26,26,0,0,36
1394,Christian,von Stuck,2070,2070-01-01,German,True,26,26,26,0,0,39
1395,Justin,Whitehead,2070,2070-01-01,British,True,26,26,26,0,0,57
1396,Marcel,Dolhem,2070,2070-01-01,French,True,26,26,26,0,0,44
1397,Chris,Crawford,2071,2071-01-01,British,True,26,26,26,0,0,36
1398,Andrea,Vonlanthen,2071,2071-01-01,Swiss,True,26,26,26,0,0,44
1399,Graham,Nicholson,2071,2071-01-01,New Zealander,True,26,26,26,0,0,30
1400,John,Fairman,2071,2071-01-01,British,True,26,26,26,0,0,43
1401,Alberto,Fabi,2072,2072-01-01,Italian,True,26,26,26,0,0,50
1402,Guy,Montagny,2072,2072-01-01,French,True,26,26,26,0,0,54
1403,Ian,Stevens,2072,2072-01-01,British,True,26,26,26,0,0,58
1404,Luigi,Pirro,2072,2072-01-01,Italian,True,26,26,26,0,0,47
1405,Derek,McAlpine,2073,2073-01-01,British,True,26,26,26,0,0,30
1406,Jochen,Wendlinger,2073,2073-01-01,Austrian,True,26,26,26,0,0,41
1407,Fred,Monarch,2073,2073-01-01,American,True,26,26,26,0,0,48
1408,John,Owen,2073,2073-01-01,British,True,26,26,26,0,0,30
1409,Philip,Campbell-Jones,2074,2074-01-01,British,True,26,26,26,0,0,32
1410,Maurício,Massa,2074,2074-01-01,Brazilian,True,26,26,26,0,0,38
1411,Harald,Lauda,2074,2074-01-01,Austrian,True,26,26,26,0,0,47
1412,Jacques,Eaton,2074,2074-01-01,Canadian,True,26,26,26,0,0,43
1413,Massimiliano,Vaccarella,2075,2075-01-01,Italian,True,26,26,26,0,0,39
1414,Hap,Hansgen,2075,2075-01-01,American,True,26,26,26,0,0,49
1415,Carel Godin,Bleekemolen,2075,2075-01-01,Dutch,True,26,26,26,0,0,44
1416,Heikki,Kovalainen,2075,2075-01-01,Finnish,True,26,26,26,0,0,45
1417,Giorgio,Larini,2076,2076-01-01,Italian,True,26,26,26,0,0,56
1418,Pietro,Bianco,2076,2076-01-01,Brazilian,True,26,26,26,0,0,35
1419,Logan,Swaters,2076,2076-01-01,American,True,26,26,26,0,0,37
1420,Philippe,de Changy,2076,2076-01-01,Belgian,True,26,26,26,0,0,46
1421,Ivor,James,2077,2077-01-01,British,True,26,26,26,0,0,53
1422,Jackie,Taylor,2077,2077-01-01,British,True,26,26,26,0,0,34
1423,Geoff,Chapman,2077,2077-01-01,British,True,26,26,26,0,0,38
1424,Chris,Hulme,2077,2077-01-01,New Zealander,True,26,26,26,0,0,57
1425,Nino,Rol,2078,2078-01-01,Italian,True,26,26,26,0,0,33
1426,Pierre,Larrousse,2078,2078-01-01,French,True,26,26,26,0,0,58
1427,Roberto,Alguersuari,2078,2078-01-01,Spanish,True,26,26,26,0,0,30
1428,Luigi,Galli,2078,2078-01-01,Italian,True,26,26,26,0,0,52
1429,Ronnie,Nilsson,2079,2079-01-01,Swedish,True,26,26,26,0,0,34
1430,Ken,McCarthy,2079,2079-01-01,British,True,26,26,26,0,0,30
1431,Éric,Schlesser,2079,2079-01-01,French,True,25,25,25,0,0,39
1432,Cuth,Hill,2079,2079-01-01,British,True,25,25,25,0,0,32
1433,Tom,Courage,2080,2080-01-01,British,True,25,25,25,0,0,54
1434,Harald,Lauda,2080,2080-01-01,Austrian,True,25,25,25,0,0,45
1435,Franco,Lippi,2080,2080-01-01,Italian,True,25,25,25,0,0,38
1436,Gerhard,Stuppacher,2080,2080-01-01,Austrian,True,25,25,25,0,0,47
1437,Lewis,Widdows,2081,2081-01-01,British,True,25,25,25,0,0,52
1438,Joe,Byrne,2081,2081-01-01,Irish,True,25,25,25,0,0,52
1439,Eddie,Evans,2081,2081-01-01,British,True,25,25,25,0,0,51
1440,André,Sarrazin,2081,2081-01-01,French,True,25,25,25,0,0,58
1441,Franck,Leclère,2082,2082-01-01,French,True,25,25,25,0,0,50
1442,Gino,Castellotti,2082,2082-01-01,Italian,True,25,25,25,0,0,30
1443,Jacques,Settember,2082,2082-01-01,American,True,25,25,25,0,0,37
1444,Jonathan,Hill,2082,2082-01-01,British,True,25,25,25,0,0,56
1445,Philippe,Vandoorne,2083,2083-01-01,Belgian,True,25,25,25,0,0,47
1446,Mike,van der Vyver,2083,2083-01-01,South African,True,25,25,25,0,0,32
1447,Pedro,Pizzonia,2083,2083-01-01,Brazilian,True,25,25,25,0,0,59
1448,Prince,Bira,2083,2083-01-01,Thai,True,25,25,25,0,0,39
1449,Fred,Sargeant,2084,2084-01-01,American,True,25,25,25,0,0,59
1450,Jarno,Castellotti,2084,2084-01-01,Italian,True,25,25,25,0,0,37
1451,Toshio,Hattori,2084,2084-01-01,Japanese,True,25,25,25,0,0,43
1452,Ricardo,Marimón,2084,2084-01-01,Argentine,True,25,25,25,0,0,34
1453,Gino,Nasr,2085,2085-01-01,Brazilian,True,25,25,25,0,0,37
1454,Guy,Naylor,2085,2085-01-01,British,True,25,25,25,0,0,55
1455,Nelson,Senna,2085,2085-01-01,Brazilian,True,25,25,25,0,0,48
1456,Lance,Schroeder,2085,2085-01-01,British,True,25,25,25,0,0,54
1457,Eliseo,Salazar,2086,2086-01-01,Chilean,True,25,25,25,0,0,31
1458,Tom,Titterington,2086,2086-01-01,British,True,25,25,25,0,0,53
1459,Christian,Weidler,2086,2086-01-01,German,True,25,25,25,0,0,57
1460,Reg,Hunt,2086,2086-01-01,British,True,25,25,25,0,0,57
1461,Tim,Miles,2087,2087-01-01,British,True,25,25,25,0,0,55
1462,Christian,Quester,2087,2087-01-01,Austrian,True,25,25,25,0,0,54
1463,Peter,Craft,2087,2087-01-01,British,True,25,25,25,0,0,55
1464,Kazuki,Hoshino,2087,2087-01-01,Japanese,True,25,25,25,0,0,38
1465,Roberto,Fittipaldi,2088,2088-01-01,Brazilian,True,25,25,25,0,0,39
1466,Cesare,Giunti,2088,2088-01-01,Italian,True,25,25,25,0,0,47
1467,André,Laffite,2088,2088-01-01,French,True,25,25,25,0,0,41
1468,Cesare,Apicella,2088,2088-01-01,Italian,True,25,25,25,0,0,46
1469,Piercarlo,Badoer,2089,2089-01-01,Italian,True,25,25,25,0,0,44
1470,Mike,Parnell,2089,2089-01-01,British,True,25,25,25,0,0,46
1471,Bob,Rossi,2089,2089-01-01,American,True,25,25,25,0,0,43
1472,John,Villeneuve,2089,2089-01-01,Canadian,True,25,25,25,0,0,51
1473,Alexander,Klien,2090,2090-01-01,Austrian,True,25,25,25,0,0,35
1474,Emilio,Alguersuari,2090,2090-01-01,Spanish,True,25,25,25,0,0,52
1475,Piercarlo,Munaron,2090,2090-01-01,Italian,True,24,24,24,0,0,46
1476,Chico,Massa,2090,2090-01-01,Brazilian,True,24,24,24,0,0,59
1477,Roberto,Carini,2091,2091-01-01,Italian,True,24,24,24,0,0,48
1478,Ludovico,de Riu,2091,2091-01-01,Italian,True,24,24,24,0,0,39
1479,Johnny,de Changy,2091,2091-01-01,Belgian,True,24,24,24,0,0,41
1480,Arthur,Whitehouse,2091,2091-01-01,British,True,24,24,24,0,0,44
1481,Cesare,Perdisa,2092,2092-01-01,Italian,True,24,24,24,0,0,57
1482,Alex,Merhi,2092,2092-01-01,Spanish,True,24,24,24,0,0,33
1483,Toni,Schiller,2092,2092-01-01,Swiss,True,24,24,24,0,0,32
1484,Heinz-Harald,von Stuck,2092,2092-01-01,German,True,24,24,24,0,0,45
1485,Kenny,Williamson,2093,2093-01-01,British,True,24,24,24,0,0,46
1486,Esteban,Rodríguez,2093,2093-01-01,Mexican,True,24,24,24,0,0,56
1487,Syd,Scheckter,2093,2093-01-01,South African,True,24,24,24,0,0,32
1488,Paul,Chapman,2093,2093-01-01,British,True,24,24,24,0,0,34
1489,Mike,Hailwood,2094,2094-01-01,British,True,24,24,24,0,0,38
1490,Volker,Vettel,2094,2094-01-01,German,True,24,24,24,0,0,41
1491,Antônio,Burti,2094,2094-01-01,Brazilian,True,24,24,24,0,0,50
1492,Didier,Louveau,2094,2094-01-01,French,True,24,24,24,0,0,44
1493,Juan Manuel,Mazzacane,2095,2095-01-01,Argentine,True,24,24,24,0,0,51
1494,Roberto,Birger,2095,2095-01-01,Argentine,True,24,24,24,0,0,39
1495,Óscar,Fontes,2095,2095-01-01,Uruguayan,True,24,24,24,0,0,34
1496,Niki,Wendlinger,2095,2095-01-01,Austrian,True,24,24,24,0,0,57
1497,Luciano,Hoffmann,2096,2096-01-01,Brazilian,True,24,24,24,0,0,33
1498,Stirling,Beauman,2096,2096-01-01,British,True,24,24,24,0,0,53
1499,Alberto,Daponte,2096,2096-01-01,Argentine,True,24,24,24,0,0,47
1500,Howden,Lawson,2096,2096-01-01,New Zealander,True,24,24,24,0,0,50
1501,Hector,Pérez,2097,2097-01-01,Mexican,True,24,24,24,0,0,56
1502,Georges,Schlesser,2097,2097-01-01,French,True,24,24,24,0,0,37
1503,Tony,Fotheringham-Parker,2097,2097-01-01,British,True,24,24,24,0,0,30
1504,Lando,Montgomerie-Charrington,2097,2097-01-01,British,True,24,24,24,0,0,49
1505,Hiroshi,Nakano,2098,2098-01-01,Japanese,True,24,24,24,0,0,45
1506,André,Lagorce,2098,2098-01-01,French,True,24,24,24,0,0,32
1507,Franco,Leoni,2098,2098-01-01,Italian,True,24,24,24,0,0,54
1508,Clay,de Graffenried,2098,2098-01-01,Swiss,True,24,24,24,0,0,35
1509,Ernesto,Giovinazzi,2099,2099-01-01,Italian,True,24,24,24,0,0,58
1510,Graham,Anderson,2099,2099-01-01,British,True,24,24,24,0,0,43
1511,Paco,de Villota,2099,2099-01-01,Spanish,True,24,24,24,0,0,54
1512,Yves,Hesnault,2099,2099-01-01,French,True,24,24,24,0,0,42
1513,Peter,Pryce,2100,2100-01-01,British,True,24,24,24,0,0,44
1514,Rolf,Mass,2100,2100-01-01,German,True,24,24,24,0,0,55
1515,Juan,Gené,2100,2100-01-01,Spanish,True,24,24,24,0,0,46
1516,Marc,Siffert,2100,2100-01-01,Swiss,True,24,24,24,0,0,57
1517,Ben,Albers,2101,2101-01-01,Dutch,True,24,24,24,0,0,36
1518,Ralf,Kuhnke,2101,2101-01-01,German,True,24,24,24,0,0,46
1519,Bernard,Bourdais,2101,2101-01-01,French,True,24,24,24,0,0,31
1520,Stuart,Ireland,2101,2101-01-01,British,True,23,23,23,0,0,32
1521,Dave,Trimmer,2102,2102-01-01,British,True,23,23,23,0,0,59
1522,Óscar,Fontes,2102,2102-01-01,Uruguayan,True,23,23,23,0,0,40
1523,Luiz,Moreno,2102,2102-01-01,Brazilian,True,23,23,23,0,0,47
1524,Jan,Flinterman,2102,2102-01-01,Dutch,True,23,23,23,0,0,33
1525,Fabrizio,Vaccarella,2103,2103-01-01,Italian,True,23,23,23,0,0,54
1526,Nikita,Sirotkin,2103,2103-01-01,Russian,True,23,23,23,0,0,47
1527,Robert,Sparken,2103,2103-01-01,French,True,23,23,23,0,0,46
1528,Gary,Hocking,2103,2103-01-01,Rhodesian,True,23,23,23,0,0,50
1529,Nigel,McAlpine,2104,2104-01-01,British,True,23,23,23,0,0,47
1530,Mike,Parnell,2104,2104-01-01,British,True,23,23,23,0,0,30
1531,Jo,Délétraz,2104,2104-01-01,Swiss,True,23,23,23,0,0,42
1532,Hans,Riess,2104,2104-01-01,German,True,23,23,23,0,0,49
1533,Olivier,Servoz-Gavin,2105,2105-01-01,French,True,23,23,23,0,0,43
1534,Mike,Lees,2105,2105-01-01,British,True,23,23,23,0,0,37
1535,Rupert,Parkes,2105,2105-01-01,British,True,23,23,23,0,0,31
1536,Joe,Ashmore,2105,2105-01-01,British,True,23,23,23,0,0,53
1537,Juan Manuel,Daponte,2106,2106-01-01,Argentine,True,23,23,23,0,0,59
1538,Eric,Gerard,2106,2106-01-01,British,True,23,23,23,0,0,52
1539,Carlos,Menditeguy,2106,2106-01-01,Argentine,True,23,23,23,0,0,33
1540,Derek,Beauman,2106,2106-01-01,British,True,23,23,23,0,0,42
1541,Bruno,Ribeiro,2107,2107-01-01,Brazilian,True,23,23,23,0,0,55
1542,Phil,Cogan,2107,2107-01-01,American,True,23,23,23,0,0,57
1543,Ian,di Resta,2107,2107-01-01,British,True,23,23,23,0,0,54
1544,Alex,Scheckter,2107,2107-01-01,South African,True,23,23,23,0,0,39
1545,Zsolt,Baumgartner,2108,2108-01-01,Hungarian,True,23,23,23,0,0,53
1546,Tony,Whitehead,2108,2108-01-01,British,True,23,23,23,0,0,38
1547,Brausch,Serrurier,2108,2108-01-01,South African,True,23,23,23,0,0,50
1548,Phil,Penske,2108,2108-01-01,American,True,23,23,23,0,0,42
1549,Mark,Davidson,2109,2109-01-01,British,True,23,23,23,0,0,47
1550,Teddy,Bianchi,2109,2109-01-01,Belgian,True,23,23,23,0,0,31
1551,Patrick,Depailler,2109,2109-01-01,French,True,23,23,23,0,0,34
1552,Ricardo,Solana,2109,2109-01-01,Mexican,True,23,23,23,0,0,48
1553,Eric,Arundell,2110,2110-01-01,British,True,23,23,23,0,0,35
1554,Johnny,Evans,2110,2110-01-01,British,True,23,23,23,0,0,44
1555,Jac,Magnussen,2110,2110-01-01,Danish,True,23,23,23,0,0,39
1556,Jody,Scheckter,2110,2110-01-01,South African,True,23,23,23,0,0,51
1557,Jolyon,Raby,2111,2111-01-01,British,True,23,23,23,0,0,40
1558,Franck,Beltoise,2111,2111-01-01,French,True,23,23,23,0,0,30
1559,Ben,Slotemaker,2111,2111-01-01,Dutch,True,23,23,23,0,0,56
1560,Richie,MacKay-Fraser,2111,2111-01-01,American,True,23,23,23,0,0,42
1561,Sam,Lovely,2112,2112-01-01,American,True,23,23,23,0,0,37
1562,Gérard,Schlesser,2112,2112-01-01,French,True,23,23,23,0,0,55
1563,Ernie,Niemann,2112,2112-01-01,South African,True,23,23,23,0,0,49
1564,Ludovico,Langes,2112,2112-01-01,Italian,True,23,23,23,0,0,47
1565,Tony,Davidson,2113,2113-01-01,British,True,23,23,23,0,0,50
1566,Ernie,Flinterman,2113,2113-01-01,Dutch,True,22,22,22,0,0,37
1567,Ben,Verstappen,2113,2113-01-01,Dutch,True,22,22,22,0,0,55
1568,Loris,Vonlanthen,2113,2113-01-01,Swiss,True,22,22,22,0,0,35
1569,Ernst,Klodwig,2114,2114-01-01,East German,True,22,22,22,0,0,39
1570,Wolfgang,Danner,2114,2114-01-01,German,True,22,22,22,0,0,46
1571,Yves,Levegh,2114,2114-01-01,French,True,22,22,22,0,0,32
1572,Alex,Jover,2114,2114-01-01,Spanish,True,22,22,22,0,0,44
1573,Nikita,Mazepin,2115,2115-01-01,Russian,True,22,22,22,0,0,47
1574,Clay,Buemi,2115,2115-01-01,Swiss,True,22,22,22,0,0,58
1575,Ray,Scheckter,2115,2115-01-01,South African,True,22,22,22,0,0,44
1576,Stirling,Thorne,2115,2115-01-01,British,True,22,22,22,0,0,49
1577,Stuart,Needell,2116,2116-01-01,British,True,22,22,22,0,0,56
1578,Slim,Nilsson,2116,2116-01-01,Swedish,True,22,22,22,0,0,47
1579,Bob,Hawthorn,2116,2116-01-01,British,True,22,22,22,0,0,56
1580,Roberto,González,2116,2116-01-01,Argentine,True,22,22,22,0,0,31
1581,Roberto,Zanardi,2117,2117-01-01,Italian,True,22,22,22,0,0,35
1582,Sergio,Russo,2117,2117-01-01,Italian,True,22,22,22,0,0,30
1583,Felipe,Rosset,2117,2117-01-01,Brazilian,True,22,22,22,0,0,42
1584,Massimo,Giunti,2117,2117-01-01,Italian,True,22,22,22,0,0,41
1585,Kevin,Cheever,2118,2118-01-01,American,True,22,22,22,0,0,35
1586,Pierre-Henri,La Caze,2118,2118-01-01,French,True,22,22,22,0,0,54
1587,Nico,Kuhnke,2118,2118-01-01,German,True,22,22,22,0,0,50
1588,Mário de Araújo,Chaves,2118,2118-01-01,Portuguese,True,22,22,22,0,0,39
1589,Ted,Gibson,2119,2119-01-01,British,True,22,22,22,0,0,30
1590,David,Duke,2119,2119-01-01,British,True,22,22,22,0,0,54
1591,Nanni,Perdisa,2119,2119-01-01,Italian,True,22,22,22,0,0,44
1592,Christian,Bechem,2119,2119-01-01,German,True,22,22,22,0,0,45
1593,Kevin,Magnussen,2120,2120-01-01,Danish,True,22,22,22,0,0,39
1594,Jo,Branca,2120,2120-01-01,Swiss,True,22,22,22,0,0,52
1595,Andrea,Sospiri,2120,2120-01-01,Italian,True,22,22,22,0,0,57
1596,Andrea,Baghetti,2120,2120-01-01,Italian,True,22,22,22,0,0,32
1597,Franco,Forini,2121,2121-01-01,Swiss,True,22,22,22,0,0,59
1598,Ernst,Fitzau,2121,2121-01-01,East German,True,22,22,22,0,0,44
1599,Philippe,Ocon,2121,2121-01-01,French,True,22,22,22,0,0,39
1600,Pierre,Gaillard,2121,2121-01-01,French,True,22,22,22,0,0,43
1601,Charles,Legat,2122,2122-01-01,Belgian,True,22,22,22,0,0,34
1602,Chris,Rees,2122,2122-01-01,British,True,22,22,22,0,0,54
1603,Tony,Johnstone,2122,2122-01-01,South African,True,22,22,22,0,0,58
1604,Scott,MacKay-Fraser,2122,2122-01-01,American,True,22,22,22,0,0,37
1605,Tiff,Needell,2123,2123-01-01,British,True,22,22,22,0,0,39
1606,Larry,Jones,2123,2123-01-01,Australian,True,22,22,22,0,0,37
1607,Alan,Halford,2123,2123-01-01,British,True,22,22,22,0,0,50
1608,Bill,Beauman,2123,2123-01-01,British,True,22,22,22,0,0,34
1609,Brian,Prophet,2124,2124-01-01,British,True,22,22,22,0,0,34
1610,Lando,McCarthy,2124,2124-01-01,British,True,22,22,22,0,0,32
1611,Pascal,Manzon,2124,2124-01-01,French,True,22,22,22,0,0,42
1612,Guy,Ashdown,2124,2124-01-01,British,True,22,22,22,0,0,33
1613,Mike,Bayol,2125,2125-01-01,French,True,21,21,21,0,0,52
1614,Ken,Button,2125,2125-01-01,British,True,21,21,21,0,0,59
1615,Derek,Crossley,2125,2125-01-01,British,True,21,21,21,0,0,39
1616,Ernesto,Barbazza,2125,2125-01-01,Italian,True,21,21,21,0,0,53
1617,Gerhard,Ratzenberger,2126,2126-01-01,Austrian,True,21,21,21,0,0,53
1618,Esteban,Rebaque,2126,2126-01-01,Mexican,True,21,21,21,0,0,49
1619,Jean-Pierre,Pozzi,2126,2126-01-01,French,True,21,21,21,0,0,32
1620,Giancarlo,Pagani,2126,2126-01-01,Italian,True,21,21,21,0,0,55
1621,Volker,Karch,2127,2127-01-01,German,True,21,21,21,0,0,30
1622,Bernard,Arnoux,2127,2127-01-01,French,True,21,21,21,0,0,41
1623,Oscar,Zunino,2127,2127-01-01,Argentine,True,21,21,21,0,0,38
1624,Lewis,Gerard,2127,2127-01-01,British,True,21,21,21,0,0,35
1625,Clemente,Capelli,2128,2128-01-01,Italian,True,21,21,21,0,0,56
1626,Brian,Davis,2128,2128-01-01,British,True,21,21,21,0,0,31
1627,Yuji,Nakajima,2128,2128-01-01,Japanese,True,21,21,21,0,0,34
1628,Manfred,Bartels,2128,2128-01-01,German,True,21,21,21,0,0,37
1629,Jo,Forini,2129,2129-01-01,Swiss,True,21,21,21,0,0,33
1630,Jacques,Berg,2129,2129-01-01,Canadian,True,21,21,21,0,0,49
1631,Innes,Thorne,2129,2129-01-01,British,True,21,21,21,0,0,39
1632,Stefan,Ericsson,2129,2129-01-01,Swedish,True,21,21,21,0,0,57
1633,Roland,Wurz,2130,2130-01-01,Austrian,True,21,21,21,0,0,51
1634,Ken,Gethin,2130,2130-01-01,British,True,21,21,21,0,0,50
1635,Günther,Loof,2130,2130-01-01,German,True,21,21,21,0,0,56
1636,Zsolt,Baumgartner,2130,2130-01-01,Hungarian,True,21,21,21,0,0,57
1637,Mário de Araújo,Cabral,2131,2131-01-01,Portuguese,True,21,21,21,0,0,46
1638,Mike,Parnell,2131,2131-01-01,British,True,21,21,21,0,0,49
1639,Joachim,Barth,2131,2131-01-01,German,True,21,21,21,0,0,39
1640,Guanyu,Zhou,2131,2131-01-01,Chinese,True,21,21,21,0,0,34
1641,Martin,Wilson,2132,2132-01-01,British,True,21,21,21,0,0,38
1642,Ernesto,Perdisa,2132,2132-01-01,Italian,True,21,21,21,0,0,48
1643,Graham,Crawford,2132,2132-01-01,British,True,21,21,21,0,0,50
1644,Georges,de Changy,2132,2132-01-01,Belgian,True,21,21,21,0,0,40
1645,Carroll,Blanchard,2133,2133-01-01,American,True,21,21,21,0,0,53
1646,Peter,McNish,2133,2133-01-01,British,True,21,21,21,0,0,50
1647,Cliff,Hobbs,2133,2133-01-01,British,True,21,21,21,0,0,37
1648,Mário de Araújo,Monteiro,2133,2133-01-01,Portuguese,True,21,21,21,0,0,35
1649,Danny,Cade,2134,2134-01-01,American,True,21,21,21,0,0,54
1650,Maria,Perdisa,2134,2134-01-01,Italian,True,21,21,21,0,0,34
1651,Alan,Gaze,2134,2134-01-01,Australian,True,21,21,21,0,0,30
1652,Toulo,Forini,2134,2134-01-01,Swiss,True,21,21,21,0,0,32
1653,Kurt,Mass,2135,2135-01-01,German,True,21,21,21,0,0,46
1654,Giacomo,Serafini,2135,2135-01-01,Italian,True,21,21,21,0,0,56
1655,Loris,Buemi,2135,2135-01-01,Swiss,True,21,21,21,0,0,58
1656,Jackie,Hobbs,2135,2135-01-01,British,True,21,21,21,0,0,40
1657,Mike,Scott Brown,2136,2136-01-01,British,True,21,21,21,0,0,53
1658,Toranosuke,Inoue,2136,2136-01-01,Japanese,True,21,21,21,0,0,46
1659,Óscar,Fontes,2136,2136-01-01,Uruguayan,True,21,21,21,0,0,32
1660,Toshio,Tsunoda,2136,2136-01-01,Japanese,True,21,21,21,0,0,30
1661,Brian,Gethin,2137,2137-01-01,British,True,20,20,20,0,0,34
1662,André,Pollet,2137,2137-01-01,French,True,20,20,20,0,0,36
1663,Andrea,Buemi,2137,2137-01-01,Swiss,True,20,20,20,0,0,31
1664,Jo,Cevert,2137,2137-01-01,French,True,20,20,20,0,0,47
1665,Georges,Migault,2138,2138-01-01,French,True,20,20,20,0,0,54
1666,John,Herbert,2138,2138-01-01,British,True,20,20,20,0,0,48
1667,Patrick,Ratzenberger,2138,2138-01-01,Austrian,True,20,20,20,0,0,54
1668,Bernie,Hobbs,2138,2138-01-01,British,True,20,20,20,0,0,34
1669,Julian,Schroeder,2139,2139-01-01,British,True,20,20,20,0,0,49
1670,Paolo,Modena,2139,2139-01-01,Italian,True,20,20,20,0,0,52
1671,George,Said,2139,2139-01-01,American,True,20,20,20,0,0,52
1672,Philippe,Schlesser,2139,2139-01-01,French,True,20,20,20,0,0,40
1673,Juan,Guerrero,2140,2140-01-01,Colombian,True,20,20,20,0,0,47
1674,Max,Verstappen,2140,2140-01-01,Dutch,True,20,20,20,0,0,30
1675,Charles,Balsa,2140,2140-01-01,French,True,20,20,20,0,0,46
1676,Marc,Pérez-Sala,2140,2140-01-01,Spanish,True,20,20,20,0,0,32
1677,George,Pease,2141,2141-01-01,Canadian,True,20,20,20,0,0,42
1678,Paul,Rollinson,2141,2141-01-01,British,True,20,20,20,0,0,57
1679,Paul,Claes,2141,2141-01-01,Belgian,True,20,20,20,0,0,54
1680,Franco,Caffi,2141,2141-01-01,Italian,True,20,20,20,0,0,37
1681,Vincenzo,Fabi,2142,2142-01-01,Italian,True,20,20,20,0,0,33
1682,Nyck,Verstappen,2142,2142-01-01,Dutch,True,20,20,20,0,0,52
1683,André,Pilette,2142,2142-01-01,Belgian,True,20,20,20,0,0,35
1684,Basil,Clapham,2142,2142-01-01,South African,True,20,20,20,0,0,33
1685,Sebastian,Ulmen,2143,2143-01-01,German,True,20,20,20,0,0,58
1686,Paco,Campos,2143,2143-01-01,Spanish,True,20,20,20,0,0,37
1687,Charles,Belmondo,2143,2143-01-01,French,True,20,20,20,0,0,53
1688,Jacques,Alesi,2143,2143-01-01,French,True,20,20,20,0,0,37
1689,Alex,Merhi,2144,2144-01-01,Spanish,True,20,20,20,0,0,30
1690,Alberto,Apicella,2144,2144-01-01,Italian,True,20,20,20,0,0,53
1691,Al,Villeneuve Sr.,2144,2144-01-01,Canadian,True,20,20,20,0,0,57
1692,Oswald,Barth,2144,2144-01-01,German,True,20,20,20,0,0,32
1693,Bernard,Ligier,2145,2145-01-01,French,True,20,20,20,0,0,47
1694,Nello,Munaron,2145,2145-01-01,Italian,True,20,20,20,0,0,39
1695,Eddie,Wacker,2145,2145-01-01,American,True,20,20,20,0,0,42
1696,Heikki,Kozarowitzky,2145,2145-01-01,Finnish,True,20,20,20,0,0,56
1697,Georges,Migault,2146,2146-01-01,French,True,20,20,20,0,0,50
1698,Johnny,James,2146,2146-01-01,British,True,20,20,20,0,0,40
1699,Nelson,Rosset,2146,2146-01-01,Brazilian,True,20,20,20,0,0,53
1700,Piero,de Adamich,2146,2146-01-01,Italian,True,20,20,20,0,0,40
1701,Mark,Cheever,2147,2147-01-01,American,True,20,20,20,0,0,41
1702,Fred,Hill,2147,2147-01-01,American,True,20,20,20,0,0,48
1703,Eugène,Vergne,2147,2147-01-01,French,True,20,20,20,0,0,48
1704,Niki,Binder,2147,2147-01-01,Austrian,True,20,20,20,0,0,35
1705,Phil,Monarch,2148,2148-01-01,American,True,20,20,20,0,0,53
1706,Bernie,Rollinson,2148,2148-01-01,British,True,20,20,20,0,0,51
1707,John,Ryan,2148,2148-01-01,Canadian,True,20,20,20,0,0,47
1708,Peter,Murray,2148,2148-01-01,British,True,20,20,20,0,0,56
1709,Timo,Kling,2149,2149-01-01,German,True,20,20,20,0,0,37
1710,Anthony,Brown,2149,2149-01-01,British,True,19,19,19,0,0,43
1711,Karl,Glock,2149,2149-01-01,German,True,19,19,19,0,0,33
